reference,querry,ani,alignment_coverage,primary_cluster
CAN_1_bin.89.fa,CAN_4_bin.118.fa,0.9940000000000001,63.44,59
CAN_1_bin.89.fa,coasm_bin.70.fa,0.9991,97.22,59
CAN_4_bin.118.fa,coasm_bin.70.fa,0.9987999999999999,96.06,59
CAN_1_bin.92.fa,CAN_1_bin.92.fa,1.0,100.0,224
CAN_3_bin.87.fa,CAN_1_bin.92.fa,0.9940000000000001,93.9,224
CAN_3_bin.87.fa,CAN_3_bin.87.fa,1.0,100.0,224
CAN_4_bin.56.fa,CAN_1_bin.92.fa,0.9945,95.32,224
CAN_4_bin.56.fa,CAN_3_bin.87.fa,0.9940000000000001,64.73,224
CAN_4_bin.56.fa,CAN_4_bin.56.fa,1.0,100.0,224
CAN_5_bin.27.fa,CAN_1_bin.92.fa,0.9931,93.42,224
CAN_5_bin.27.fa,CAN_3_bin.87.fa,0.9895999999999999,65.82,224
CAN_5_bin.27.fa,CAN_4_bin.56.fa,0.9945999999999999,93.34,224
CAN_5_bin.27.fa,CAN_5_bin.27.fa,1.0,100.0,224
coasm_bin.142.fa,CAN_1_bin.92.fa,0.9959,95.82,224
coasm_bin.142.fa,CAN_3_bin.87.fa,0.9943000000000001,65.22,224
coasm_bin.142.fa,CAN_4_bin.56.fa,0.9972,97.57,224
coasm_bin.142.fa,CAN_5_bin.27.fa,0.9934999999999999,77.58,224
coasm_bin.142.fa,coasm_bin.142.fa,1.0,100.0,224
CAN_1_bin.92.fa,CAN_3_bin.87.fa,0.9940000000000001,65.13,224
CAN_1_bin.92.fa,CAN_4_bin.56.fa,0.9945,93.95,224
CAN_3_bin.87.fa,CAN_4_bin.56.fa,0.9940000000000001,91.98,224
CAN_1_bin.92.fa,CAN_5_bin.27.fa,0.9931,76.84,224
CAN_3_bin.87.fa,CAN_5_bin.27.fa,0.9895999999999999,78.05,224
CAN_4_bin.56.fa,CAN_5_bin.27.fa,0.9945999999999999,77.89,224
CAN_1_bin.92.fa,coasm_bin.142.fa,0.9959,94.87,224
CAN_3_bin.87.fa,coasm_bin.142.fa,0.9943000000000001,93.09,224
CAN_4_bin.56.fa,coasm_bin.142.fa,0.9972,98.01,224
CAN_5_bin.27.fa,coasm_bin.142.fa,0.9934999999999999,93.38,224
CAN_1_bin.95.fa,CAN_1_bin.95.fa,1.0,100.0,24
coasm_bin.389.fa,CAN_1_bin.95.fa,0.9992,60.7,24
coasm_bin.389.fa,coasm_bin.389.fa,1.0,100.0,24
CAN_1_bin.95.fa,coasm_bin.389.fa,0.9992,93.78,24
CAN_1_bin.96.fa,CAN_1_bin.96.fa,1.0,100.0,169
CAN_3_bin.79.fa,CAN_1_bin.96.fa,0.992,67.91,169
CAN_3_bin.79.fa,CAN_3_bin.79.fa,1.0,100.0,169
CAN_4_bin.179.fa,CAN_1_bin.96.fa,0.9975,68.38,169
CAN_4_bin.179.fa,CAN_3_bin.79.fa,0.9979,48.64,169
CAN_4_bin.179.fa,CAN_4_bin.179.fa,1.0,100.0,169
coasm_bin.28.fa,CAN_1_bin.96.fa,0.9968,70.54,169
coasm_bin.28.fa,CAN_3_bin.79.fa,0.9974,48.75,169
coasm_bin.28.fa,CAN_4_bin.179.fa,0.9997,93.27,169
coasm_bin.28.fa,coasm_bin.28.fa,1.0,100.0,169
CAN_1_bin.96.fa,CAN_3_bin.79.fa,0.992,48.65,169
CAN_1_bin.96.fa,CAN_4_bin.179.fa,0.9975,89.58,169
CAN_3_bin.79.fa,CAN_4_bin.179.fa,0.9979,88.94,169
CAN_1_bin.96.fa,coasm_bin.28.fa,0.9968,92.74,169
CAN_3_bin.79.fa,coasm_bin.28.fa,0.9974,89.45,169
CAN_4_bin.179.fa,coasm_bin.28.fa,0.9997,93.6,169
CAN_1_bin.98.fa,CAN_1_bin.98.fa,1.0,100.0,141
CAN_2_bin.95.fa,CAN_1_bin.98.fa,1.0,99.6,141
CAN_2_bin.95.fa,CAN_2_bin.95.fa,1.0,100.0,141
CAN_3_bin.218.fa,CAN_1_bin.98.fa,0.9998,99.27,141
CAN_3_bin.218.fa,CAN_2_bin.95.fa,0.9998,99.71,141
CAN_3_bin.218.fa,CAN_3_bin.218.fa,1.0,100.0,141
CAN_4_bin.26.fa,CAN_1_bin.98.fa,0.9997,98.13,141
CAN_4_bin.26.fa,CAN_2_bin.95.fa,0.9998,98.33,141
CAN_4_bin.26.fa,CAN_3_bin.218.fa,0.9994,97.06,141
CAN_4_bin.26.fa,CAN_4_bin.26.fa,1.0,100.0,141
CAN_5_bin.165.fa,CAN_1_bin.98.fa,0.9998999999999999,98.59,141
CAN_5_bin.165.fa,CAN_2_bin.95.fa,0.9998999999999999,98.95,141
CAN_5_bin.165.fa,CAN_3_bin.218.fa,0.9998,98.95,141
CAN_5_bin.165.fa,CAN_4_bin.26.fa,0.9997,98.79,141
CAN_5_bin.165.fa,CAN_5_bin.165.fa,1.0,100.0,141
coasm_bin.405.fa,CAN_1_bin.98.fa,0.9997,98.42,141
coasm_bin.405.fa,CAN_2_bin.95.fa,0.9997,98.46,141
coasm_bin.405.fa,CAN_3_bin.218.fa,0.9997,98.48,141
coasm_bin.405.fa,CAN_4_bin.26.fa,0.9994,98.07,141
coasm_bin.405.fa,CAN_5_bin.165.fa,0.9992,96.15,141
coasm_bin.405.fa,coasm_bin.405.fa,1.0,100.0,141
CAN_1_bin.98.fa,CAN_2_bin.95.fa,1.0,99.6,141
CAN_1_bin.98.fa,CAN_3_bin.218.fa,0.9998,98.27,141
CAN_2_bin.95.fa,CAN_3_bin.218.fa,0.9998,98.71,141
CAN_1_bin.98.fa,CAN_4_bin.26.fa,0.9997,99.11,141
CAN_2_bin.95.fa,CAN_4_bin.26.fa,0.9998,99.32,141
CAN_3_bin.218.fa,CAN_4_bin.26.fa,0.9994,99.03,141
CAN_1_bin.98.fa,CAN_5_bin.165.fa,0.9998999999999999,94.55,141
CAN_2_bin.95.fa,CAN_5_bin.165.fa,0.9998999999999999,94.9,141
CAN_3_bin.218.fa,CAN_5_bin.165.fa,0.9998,95.86,141
CAN_4_bin.26.fa,CAN_5_bin.165.fa,0.9997,93.8,141
CAN_1_bin.98.fa,coasm_bin.405.fa,0.9997,91.8,141
CAN_2_bin.95.fa,coasm_bin.405.fa,0.9997,91.84,141
CAN_3_bin.218.fa,coasm_bin.405.fa,0.9997,92.79,141
CAN_4_bin.26.fa,coasm_bin.405.fa,0.9994,90.57,141
CAN_5_bin.165.fa,coasm_bin.405.fa,0.9992,93.51,141
CAN_2_bin.108.fa,CAN_2_bin.108.fa,1.0,100.0,254
CAN_3_bin.121.fa,CAN_2_bin.108.fa,0.9873000000000001,48.0,254
CAN_3_bin.121.fa,CAN_3_bin.121.fa,1.0,100.0,254
coasm_bin.121.fa,CAN_2_bin.108.fa,0.9926,45.12,254
coasm_bin.121.fa,CAN_3_bin.121.fa,0.997,71.5,254
coasm_bin.121.fa,coasm_bin.121.fa,1.0,100.0,254
CAN_2_bin.108.fa,CAN_3_bin.121.fa,0.9873000000000001,72.54,254
CAN_2_bin.108.fa,coasm_bin.121.fa,0.9926,86.96,254
CAN_3_bin.121.fa,coasm_bin.121.fa,0.997,91.18,254
CAN_2_bin.110.fa,CAN_2_bin.110.fa,1.0,100.0,173
CAN_3_bin.152.fa,CAN_2_bin.110.fa,0.9947,69.36,173
CAN_3_bin.152.fa,CAN_3_bin.152.fa,1.0,100.0,173
coasm_bin.271.fa,CAN_2_bin.110.fa,0.998,70.2,173
coasm_bin.271.fa,CAN_3_bin.152.fa,0.9987,87.55,173
coasm_bin.271.fa,coasm_bin.271.fa,1.0,100.0,173
CAN_2_bin.110.fa,CAN_3_bin.152.fa,0.9947,85.0,173
CAN_2_bin.110.fa,coasm_bin.271.fa,0.998,96.61,173
CAN_3_bin.152.fa,coasm_bin.271.fa,0.9987,98.32,173
CAN_2_bin.111.fa,CAN_2_bin.111.fa,1.0,100.0,213
CAN_3_bin.196.fa,CAN_2_bin.111.fa,0.9971,77.86,213
CAN_3_bin.196.fa,CAN_3_bin.196.fa,1.0,100.0,213
coasm_bin.74.fa,CAN_2_bin.111.fa,0.9983,77.3,213
coasm_bin.74.fa,CAN_3_bin.196.fa,0.9987999999999999,93.17,213
coasm_bin.74.fa,coasm_bin.74.fa,1.0,100.0,213
CAN_2_bin.111.fa,CAN_3_bin.196.fa,0.9971,92.52,213
CAN_2_bin.111.fa,coasm_bin.74.fa,0.9983,97.48,213
CAN_3_bin.196.fa,coasm_bin.74.fa,0.9987999999999999,98.89,213
CAN_2_bin.11.fa,CAN_2_bin.11.fa,1.0,100.0,28
CAN_3_bin.73.fa,CAN_2_bin.11.fa,0.9918,50.84,28
CAN_3_bin.73.fa,CAN_3_bin.73.fa,1.0,100.0,28
coasm_bin.237.fa,CAN_2_bin.11.fa,0.9969,49.83,28
coasm_bin.237.fa,CAN_3_bin.73.fa,0.997,77.47,28
coasm_bin.237.fa,coasm_bin.237.fa,1.0,100.0,28
CAN_2_bin.11.fa,CAN_3_bin.73.fa,0.9918,79.93,28
CAN_2_bin.11.fa,coasm_bin.237.fa,0.9969,97.58,28
CAN_3_bin.73.fa,coasm_bin.237.fa,0.997,96.49,28
CAN_2_bin.120.fa,CAN_2_bin.120.fa,1.0,100.0,90
CAN_3_bin.224.fa,CAN_2_bin.120.fa,0.9993000000000001,88.39,90
CAN_3_bin.224.fa,CAN_3_bin.224.fa,1.0,100.0,90
coasm_bin.27.fa,CAN_2_bin.120.fa,0.9997,93.54,90
coasm_bin.27.fa,CAN_3_bin.224.fa,0.9998999999999999,93.67,90
coasm_bin.27.fa,coasm_bin.27.fa,1.0,100.0,90
CAN_2_bin.120.fa,CAN_3_bin.224.fa,0.9993000000000001,95.69,90
CAN_2_bin.120.fa,coasm_bin.27.fa,0.9997,94.85,90
CAN_3_bin.224.fa,coasm_bin.27.fa,0.9998999999999999,87.74,90
CAN_2_bin.127.fa,CAN_2_bin.127.fa,1.0,100.0,131
CAN_3_bin.166.fa,CAN_2_bin.127.fa,0.993,90.69,131
CAN_3_bin.166.fa,CAN_3_bin.166.fa,1.0,100.0,131
coasm_bin.218.fa,CAN_2_bin.127.fa,0.9951000000000001,88.75,131
coasm_bin.218.fa,CAN_3_bin.166.fa,0.9959,91.9,131
coasm_bin.218.fa,coasm_bin.218.fa,1.0,100.0,131
CAN_2_bin.127.fa,CAN_3_bin.166.fa,0.993,91.76,131
CAN_2_bin.127.fa,coasm_bin.218.fa,0.9951000000000001,95.74,131
CAN_3_bin.166.fa,coasm_bin.218.fa,0.9959,97.99,131
CAN_2_bin.129.fa,CAN_2_bin.129.fa,1.0,100.0,197
CAN_4_bin.236.fa,CAN_2_bin.129.fa,0.9895,69.68,197
CAN_4_bin.236.fa,CAN_4_bin.236.fa,1.0,100.0,197
CAN_2_bin.129.fa,CAN_4_bin.236.fa,0.9895,72.72,197
CAN_2_bin.156.fa,CAN_2_bin.156.fa,1.0,100.0,256
CAN_3_bin.5.fa,CAN_2_bin.156.fa,0.9997,86.97,256
CAN_3_bin.5.fa,CAN_3_bin.5.fa,1.0,100.0,256
coasm_bin.364.fa,CAN_2_bin.156.fa,0.9998,86.79,256
coasm_bin.364.fa,CAN_3_bin.5.fa,0.9998999999999999,99.54,256
coasm_bin.364.fa,coasm_bin.364.fa,1.0,100.0,256
CAN_2_bin.156.fa,CAN_3_bin.5.fa,0.9997,99.93,256
CAN_2_bin.156.fa,coasm_bin.364.fa,0.9998,99.93,256
CAN_3_bin.5.fa,coasm_bin.364.fa,0.9998999999999999,99.74,256
CAN_2_bin.173.fa,CAN_2_bin.173.fa,1.0,100.0,183
CAN_3_bin.107.fa,CAN_2_bin.173.fa,0.9858,81.77,183
CAN_3_bin.107.fa,CAN_3_bin.107.fa,1.0,100.0,183
coasm_bin.427.fa,CAN_2_bin.173.fa,0.9902,69.87,183
coasm_bin.427.fa,CAN_3_bin.107.fa,0.9931,73.51,183
coasm_bin.427.fa,coasm_bin.427.fa,1.0,100.0,183
CAN_2_bin.173.fa,CAN_3_bin.107.fa,0.9858,84.07,183
CAN_2_bin.173.fa,coasm_bin.427.fa,0.9902,94.58,183
CAN_3_bin.107.fa,coasm_bin.427.fa,0.9931,96.77,183
CAN_2_bin.31.fa,CAN_2_bin.31.fa,1.0,100.0,79
CAN_4_bin.196.fa,CAN_2_bin.31.fa,0.9748,74.84,79
CAN_4_bin.196.fa,CAN_4_bin.196.fa,1.0,100.0,79
CAN_5_bin.106.fa,CAN_2_bin.31.fa,0.9753000000000001,76.17,79
CAN_5_bin.106.fa,CAN_4_bin.196.fa,0.9804,70.92,79
CAN_5_bin.106.fa,CAN_5_bin.106.fa,1.0,100.0,79
coasm_bin.154.fa,CAN_2_bin.31.fa,0.9745999999999999,72.2,79
coasm_bin.154.fa,CAN_4_bin.196.fa,0.9808,67.6,79
coasm_bin.154.fa,CAN_5_bin.106.fa,0.9732999999999999,70.02,79
coasm_bin.154.fa,coasm_bin.154.fa,1.0,100.0,79
CAN_2_bin.31.fa,CAN_4_bin.196.fa,0.9748,60.54,79
CAN_2_bin.31.fa,CAN_5_bin.106.fa,0.9753000000000001,69.24,79
CAN_4_bin.196.fa,CAN_5_bin.106.fa,0.9804,79.69,79
CAN_2_bin.31.fa,coasm_bin.154.fa,0.9745999999999999,42.15,79
CAN_4_bin.196.fa,coasm_bin.154.fa,0.9808,48.78,79
CAN_5_bin.106.fa,coasm_bin.154.fa,0.9732999999999999,44.97,79
CAN_2_bin.59.fa,CAN_2_bin.59.fa,1.0,100.0,20
CAN_3_bin.102.fa,CAN_2_bin.59.fa,0.9829000000000001,63.97,20
CAN_3_bin.102.fa,CAN_3_bin.102.fa,1.0,100.0,20
CAN_4_bin.50.fa,CAN_2_bin.59.fa,0.9641,57.75,20
CAN_4_bin.50.fa,CAN_3_bin.102.fa,0.9619,70.15,20
CAN_4_bin.50.fa,CAN_4_bin.50.fa,1.0,100.0,20
CAN_5_bin.100.fa,CAN_2_bin.59.fa,0.9481999999999999,56.59,20
CAN_5_bin.100.fa,CAN_3_bin.102.fa,0.9445999999999999,69.28,20
CAN_5_bin.100.fa,CAN_4_bin.50.fa,0.9814,73.23,20
CAN_5_bin.100.fa,CAN_5_bin.100.fa,1.0,100.0,20
CAN_2_bin.59.fa,CAN_3_bin.102.fa,0.9829000000000001,85.25,20
CAN_2_bin.59.fa,CAN_4_bin.50.fa,0.9641,62.22,20
CAN_3_bin.102.fa,CAN_4_bin.50.fa,0.9619,56.72,20
CAN_2_bin.59.fa,CAN_5_bin.100.fa,0.9481999999999999,63.75,20
CAN_3_bin.102.fa,CAN_5_bin.100.fa,0.9445999999999999,58.57,20
CAN_4_bin.50.fa,CAN_5_bin.100.fa,0.9814,76.57,20
CAN_2_bin.82.fa,CAN_2_bin.82.fa,1.0,100.0,162
CAN_3_bin.77.fa,CAN_2_bin.82.fa,0.973,41.75,162
CAN_3_bin.77.fa,CAN_3_bin.77.fa,1.0,100.0,162
CAN_4_bin.158.fa,CAN_2_bin.82.fa,0.9817,43.88,162
CAN_4_bin.158.fa,CAN_3_bin.77.fa,0.991,76.74,162
CAN_4_bin.158.fa,CAN_4_bin.158.fa,1.0,100.0,162
coasm_bin.134.fa,CAN_2_bin.82.fa,0.9845999999999999,44.06,162
coasm_bin.134.fa,CAN_3_bin.77.fa,0.992,77.24,162
coasm_bin.134.fa,CAN_4_bin.158.fa,0.9986,93.68,162
coasm_bin.134.fa,coasm_bin.134.fa,1.0,100.0,162
CAN_2_bin.82.fa,CAN_3_bin.77.fa,0.973,51.06,162
CAN_2_bin.82.fa,CAN_4_bin.158.fa,0.9817,58.76,162
CAN_3_bin.77.fa,CAN_4_bin.158.fa,0.991,84.03,162
CAN_2_bin.82.fa,coasm_bin.134.fa,0.9845999999999999,60.64,162
CAN_3_bin.77.fa,coasm_bin.134.fa,0.992,86.92,162
CAN_4_bin.158.fa,coasm_bin.134.fa,0.9986,96.28,162
CAN_3_bin.119.fa,CAN_3_bin.119.fa,1.0,100.0,130
coasm_bin.497.fa,CAN_3_bin.119.fa,0.9911,62.06,130
coasm_bin.497.fa,coasm_bin.497.fa,1.0,100.0,130
CAN_3_bin.119.fa,coasm_bin.497.fa,0.9911,95.34,130
CAN_3_bin.124.fa,CAN_3_bin.124.fa,1.0,100.0,160
coasm_bin.308.fa,CAN_3_bin.124.fa,0.9918,65.83,160
coasm_bin.308.fa,coasm_bin.308.fa,1.0,100.0,160
CAN_3_bin.124.fa,coasm_bin.308.fa,0.9918,78.25,160
CAN_3_bin.125.fa,CAN_3_bin.125.fa,1.0,100.0,52
coasm_bin.293.fa,CAN_3_bin.125.fa,0.9976,51.16,52
coasm_bin.293.fa,coasm_bin.293.fa,1.0,100.0,52
CAN_3_bin.125.fa,coasm_bin.293.fa,0.9976,97.64,52
CAN_3_bin.135.fa,CAN_3_bin.135.fa,1.0,100.0,247
coasm_bin.114.fa,CAN_3_bin.135.fa,0.9964,57.28,247
coasm_bin.114.fa,coasm_bin.114.fa,1.0,100.0,247
CAN_3_bin.135.fa,coasm_bin.114.fa,0.9964,96.67,247
CAN_3_bin.145.fa,CAN_3_bin.145.fa,1.0,100.0,19
CAN_4_bin.166.fa,CAN_3_bin.145.fa,0.9806,67.91,19
CAN_4_bin.166.fa,CAN_4_bin.166.fa,1.0,100.0,19
coasm_bin.463.fa,CAN_3_bin.145.fa,0.9832,71.58,19
coasm_bin.463.fa,CAN_4_bin.166.fa,0.9978,96.41,19
coasm_bin.463.fa,coasm_bin.463.fa,1.0,100.0,19
CAN_3_bin.145.fa,CAN_4_bin.166.fa,0.9806,87.25,19
CAN_3_bin.145.fa,coasm_bin.463.fa,0.9832,89.28,19
CAN_4_bin.166.fa,coasm_bin.463.fa,0.9978,93.58,19
CAN_3_bin.147.fa,CAN_3_bin.147.fa,1.0,100.0,237
coasm_bin.268.fa,CAN_3_bin.147.fa,0.9975,66.58,237
coasm_bin.268.fa,coasm_bin.268.fa,1.0,100.0,237
CAN_3_bin.147.fa,coasm_bin.268.fa,0.9975,82.64,237
CAN_3_bin.162.fa,CAN_3_bin.162.fa,1.0,100.0,161
coasm_bin.471.fa,CAN_3_bin.162.fa,0.9954999999999999,49.31,161
coasm_bin.471.fa,coasm_bin.471.fa,1.0,100.0,161
CAN_3_bin.162.fa,coasm_bin.471.fa,0.9954999999999999,98.04,161
CAN_3_bin.17.fa,CAN_3_bin.17.fa,1.0,100.0,188
CAN_4_bin.208.fa,CAN_3_bin.17.fa,0.9995999999999999,98.77,188
CAN_4_bin.208.fa,CAN_4_bin.208.fa,1.0,100.0,188
coasm_bin.565.fa,CAN_3_bin.17.fa,0.9998,97.6,188
coasm_bin.565.fa,CAN_4_bin.208.fa,0.9998999999999999,88.61,188
coasm_bin.565.fa,coasm_bin.565.fa,1.0,100.0,188
CAN_3_bin.17.fa,CAN_4_bin.208.fa,0.9995999999999999,82.1,188
CAN_3_bin.17.fa,coasm_bin.565.fa,0.9998,91.24,188
CAN_4_bin.208.fa,coasm_bin.565.fa,0.9998999999999999,99.65,188
CAN_3_bin.19.fa,CAN_3_bin.19.fa,1.0,100.0,151
coasm_bin.75.fa,CAN_3_bin.19.fa,0.9923000000000001,76.8,151
coasm_bin.75.fa,coasm_bin.75.fa,1.0,100.0,151
CAN_3_bin.19.fa,coasm_bin.75.fa,0.9923000000000001,96.19,151
CAN_3_bin.95.fa,CAN_3_bin.95.fa,1.0,100.0,87
coasm_bin.207.fa,CAN_3_bin.95.fa,0.9943000000000001,67.7,87
coasm_bin.207.fa,coasm_bin.207.fa,1.0,100.0,87
CAN_3_bin.95.fa,coasm_bin.207.fa,0.9943000000000001,95.87,87
CAN_4_bin.103.fa,CAN_4_bin.103.fa,1.0,100.0,47
CAN_5_bin.76.fa,CAN_4_bin.103.fa,0.9995,98.92,47
CAN_5_bin.76.fa,CAN_5_bin.76.fa,1.0,100.0,47
coasm_bin.96.fa,CAN_4_bin.103.fa,0.9998,98.85,47
coasm_bin.96.fa,CAN_5_bin.76.fa,0.9997,96.6,47
coasm_bin.96.fa,coasm_bin.96.fa,1.0,100.0,47
CAN_4_bin.103.fa,CAN_5_bin.76.fa,0.9995,95.89,47
CAN_4_bin.103.fa,coasm_bin.96.fa,0.9998,98.3,47
CAN_5_bin.76.fa,coasm_bin.96.fa,0.9997,99.11,47
CAN_4_bin.107.fa,CAN_4_bin.107.fa,1.0,100.0,65
coasm_bin.148.fa,CAN_4_bin.107.fa,0.9956999999999999,79.88,65
coasm_bin.148.fa,coasm_bin.148.fa,1.0,100.0,65
CAN_4_bin.107.fa,coasm_bin.148.fa,0.9956999999999999,94.39,65
CAN_4_bin.110.fa,CAN_4_bin.110.fa,1.0,100.0,229
coasm_bin.383.fa,CAN_4_bin.110.fa,0.9993000000000001,93.7,229
coasm_bin.383.fa,coasm_bin.383.fa,1.0,100.0,229
CAN_4_bin.110.fa,coasm_bin.383.fa,0.9993000000000001,87.96,229
CAN_4_bin.112.fa,CAN_4_bin.112.fa,1.0,100.0,263
coasm_bin.151.fa,CAN_4_bin.112.fa,0.9991,87.6,263
coasm_bin.151.fa,coasm_bin.151.fa,1.0,100.0,263
CAN_4_bin.112.fa,coasm_bin.151.fa,0.9991,90.14,263
CAN_4_bin.115.fa,CAN_4_bin.115.fa,1.0,100.0,94
coasm_bin.358.fa,CAN_4_bin.115.fa,0.9982,76.88,94
coasm_bin.358.fa,coasm_bin.358.fa,1.0,100.0,94
CAN_4_bin.115.fa,coasm_bin.358.fa,0.9982,93.77,94
CAN_4_bin.11.fa,CAN_4_bin.11.fa,1.0,100.0,49
CAN_5_bin.41.fa,CAN_4_bin.11.fa,0.9997,98.74,49
CAN_5_bin.41.fa,CAN_5_bin.41.fa,1.0,100.0,49
coasm_bin.576.fa,CAN_4_bin.11.fa,0.9998,99.24,49
coasm_bin.576.fa,CAN_5_bin.41.fa,0.9997,93.85,49
coasm_bin.576.fa,coasm_bin.576.fa,1.0,100.0,49
CAN_4_bin.11.fa,CAN_5_bin.41.fa,0.9997,94.37,49
CAN_4_bin.11.fa,coasm_bin.576.fa,0.9998,99.67,49
CAN_5_bin.41.fa,coasm_bin.576.fa,0.9997,98.62,49
CAN_4_bin.122.fa,CAN_4_bin.122.fa,1.0,100.0,64
CAN_5_bin.62.fa,CAN_4_bin.122.fa,0.9963,93.61,64
CAN_5_bin.62.fa,CAN_5_bin.62.fa,1.0,100.0,64
coasm_bin.546.fa,CAN_4_bin.122.fa,0.9976999999999999,94.07,64
coasm_bin.546.fa,CAN_5_bin.62.fa,0.9971,89.9,64
coasm_bin.546.fa,coasm_bin.546.fa,1.0,100.0,64
CAN_4_bin.122.fa,CAN_5_bin.62.fa,0.9963,91.43,64
CAN_4_bin.122.fa,coasm_bin.546.fa,0.9976999999999999,96.93,64
CAN_5_bin.62.fa,coasm_bin.546.fa,0.9971,94.84,64
CAN_4_bin.123.fa,CAN_4_bin.123.fa,1.0,100.0,48
CAN_5_bin.123.fa,CAN_4_bin.123.fa,0.9997,92.6,48
CAN_5_bin.123.fa,CAN_5_bin.123.fa,1.0,100.0,48
coasm_bin.448.fa,CAN_4_bin.123.fa,0.9984999999999999,94.96,48
coasm_bin.448.fa,CAN_5_bin.123.fa,0.9991,96.68,48
coasm_bin.448.fa,coasm_bin.448.fa,1.0,100.0,48
CAN_4_bin.123.fa,CAN_5_bin.123.fa,0.9997,98.8,48
CAN_4_bin.123.fa,coasm_bin.448.fa,0.9984999999999999,99.57,48
CAN_5_bin.123.fa,coasm_bin.448.fa,0.9991,95.0,48
CAN_4_bin.126.fa,CAN_4_bin.126.fa,1.0,100.0,232
CAN_5_bin.74.fa,CAN_4_bin.126.fa,0.9928,79.58,232
CAN_5_bin.74.fa,CAN_5_bin.74.fa,1.0,100.0,232
coasm_bin.188.fa,CAN_4_bin.126.fa,0.9984999999999999,77.62,232
coasm_bin.188.fa,CAN_5_bin.74.fa,0.9989,73.21,232
coasm_bin.188.fa,coasm_bin.188.fa,1.0,100.0,232
CAN_4_bin.126.fa,CAN_5_bin.74.fa,0.9928,75.86,232
CAN_4_bin.126.fa,coasm_bin.188.fa,0.9984999999999999,97.74,232
CAN_5_bin.74.fa,coasm_bin.188.fa,0.9989,96.7,232
CAN_4_bin.127.fa,CAN_4_bin.127.fa,1.0,100.0,109
CAN_5_bin.1.fa,CAN_4_bin.127.fa,0.9992,97.26,109
CAN_5_bin.1.fa,CAN_5_bin.1.fa,1.0,100.0,109
coasm_bin.580.fa,CAN_4_bin.127.fa,0.9992,94.19,109
coasm_bin.580.fa,CAN_5_bin.1.fa,1.0,97.04,109
coasm_bin.580.fa,coasm_bin.580.fa,1.0,100.0,109
CAN_4_bin.127.fa,CAN_5_bin.1.fa,0.9992,99.26,109
CAN_4_bin.127.fa,coasm_bin.580.fa,0.9992,99.22,109
CAN_5_bin.1.fa,coasm_bin.580.fa,1.0,100.0,109
CAN_4_bin.13.fa,CAN_4_bin.13.fa,1.0,100.0,38
CAN_5_bin.16.fa,CAN_4_bin.13.fa,0.9923000000000001,94.43,38
CAN_5_bin.16.fa,CAN_5_bin.16.fa,1.0,100.0,38
coasm_bin.260.fa,CAN_4_bin.13.fa,0.9928,94.12,38
coasm_bin.260.fa,CAN_5_bin.16.fa,0.9976999999999999,97.88,38
coasm_bin.260.fa,coasm_bin.260.fa,1.0,100.0,38
CAN_4_bin.13.fa,CAN_5_bin.16.fa,0.9923000000000001,95.62,38
CAN_4_bin.13.fa,coasm_bin.260.fa,0.9928,96.24,38
CAN_5_bin.16.fa,coasm_bin.260.fa,0.9976999999999999,98.84,38
CAN_4_bin.142.fa,CAN_4_bin.142.fa,1.0,100.0,222
CAN_4_bin.146.fa,CAN_4_bin.146.fa,1.0,100.0,220
CAN_5_bin.128.fa,CAN_4_bin.146.fa,0.9976,87.03,220
CAN_5_bin.128.fa,CAN_5_bin.128.fa,1.0,100.0,220
coasm_bin.337.fa,CAN_4_bin.146.fa,0.9965,84.3,220
coasm_bin.337.fa,CAN_5_bin.128.fa,0.9984000000000001,96.48,220
coasm_bin.337.fa,coasm_bin.337.fa,1.0,100.0,220
CAN_4_bin.146.fa,CAN_5_bin.128.fa,0.9976,98.96,220
CAN_4_bin.146.fa,coasm_bin.337.fa,0.9965,94.79,220
CAN_5_bin.128.fa,coasm_bin.337.fa,0.9984000000000001,95.4,220
CAN_4_bin.148.fa,CAN_4_bin.148.fa,1.0,100.0,132
CAN_5_bin.103.fa,CAN_4_bin.148.fa,0.993,96.69,132
CAN_5_bin.103.fa,CAN_5_bin.103.fa,1.0,100.0,132
coasm_bin.93.fa,CAN_4_bin.148.fa,0.9956999999999999,95.77,132
coasm_bin.93.fa,CAN_5_bin.103.fa,0.9948,80.78,132
coasm_bin.93.fa,coasm_bin.93.fa,1.0,100.0,132
CAN_4_bin.148.fa,CAN_5_bin.103.fa,0.993,80.84,132
CAN_4_bin.148.fa,coasm_bin.93.fa,0.9956999999999999,96.14,132
CAN_5_bin.103.fa,coasm_bin.93.fa,0.9948,96.99,132
CAN_4_bin.152.fa,CAN_4_bin.152.fa,1.0,100.0,111
CAN_4_bin.154.fa,CAN_4_bin.154.fa,1.0,100.0,164
coasm_bin.272.fa,CAN_4_bin.154.fa,0.9954999999999999,85.33,164
coasm_bin.272.fa,coasm_bin.272.fa,1.0,100.0,164
CAN_4_bin.154.fa,coasm_bin.272.fa,0.9954999999999999,95.42,164
CAN_4_bin.155.fa,CAN_4_bin.155.fa,1.0,100.0,68
coasm_bin.231.fa,CAN_4_bin.155.fa,0.9998,89.56,68
coasm_bin.231.fa,coasm_bin.231.fa,1.0,100.0,68
CAN_4_bin.155.fa,coasm_bin.231.fa,0.9998,98.05,68
