Feature ID	Taxon	Confidence
04f675d15a1bc17e4b7e8c7893e1a816	k__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02	0.9998167532272871
04f9300ab6041a85696e8ea5a232b1cb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Inhella; s__midas_s_16241	0.7343977606303747
0501fa310449443c35bacacdd60bbf34	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Competibacterales; f__Competibacteraceae; g__Ca_Competibacter; s__midas_s_198	0.9786010246401583
0502fdd9c919fd2982a93b66cda6697d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__midas_f_83150; g__midas_g_83150; s__midas_s_117738	0.7262707668406271
051d14c7d7e9a5358e8da8a52b48bca3	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae	0.9989188269122276
0522f424a0ae2c7f046c5bcafebbc0ca	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis	0.9831435375781177
0528c8d6cf081ba719cf96cb550150fb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azonexus; s__midas_s_1978	0.7629646153394817
053bd1513e7a8fbb621acfa37d09c4b2	k__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9876199142526776
05797ff5d08a4c360d45bd689238c2f1	k__Bacteria	0.9996031406162192
057bcefe7d185d0daf7b610144b1fa59	k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__midas_g_859	0.9999975182251915
05b92f31a7635c80f9228282dfe2b96b	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__Flexifilaceae; g__midas_g_25102	0.9999979197132576
05c2b2196ce76f5eab58355bd11f5964	k__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__JGI_0000069-P22; f__midas_f_15723; g__midas_g_61007; s__midas_s_61007	0.8849488695887555
05fd476024a64f2da18888c8cd557724	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas	0.9999186071244457
060668a761747dc3cbb3600cf5edeb83	k__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Ca_Omnitrophus; s__midas_s_102753	0.8162220059110366
0620149226837b0dc24e722a745740cf	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__SH-PL14	0.9999999999726739
06288435b328d35994bcc8f72ea0fc3a	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17	0.9999993094578682
062e7dbc610b8b01dd84f42a754d5060	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas	0.9998974111600105
063669beab0e471ace7cbc32283416e9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9999980113399657
0639fb06d056d80fbc504c42c4169a68	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Persicitalea; s__midas_s_51357	0.9997236357083041
063e3c61d923929c5cba4b90a947805a	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__Ca_Villigracilis_propinquus	0.9848647833718331
065262b748557031f638872e76923c72	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Reyranella_massiliensis	0.9471789878627646
0654e615fe3e9b0487505848dc4dbb78	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__midas_s_13110	0.7842205612486933
065a98742b20d730265fb45221fd34c4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9764705941663341
06894625cc4725640c9c1bba0d9aefc8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__Defluviicoccaceae; g__Defluviicoccus; s__midas_s_3306	0.999361507789338
06c4ab89a8abc60620b11d6b8eea8592	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__CL500-29_marine_group	0.999995439688329
06ccbfa9dbe3fb9fac793fe2c480825c	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea; s__midas_s_26471	0.9999578207453782
06d64517fda152cd491385c24677d09a	k__Bacteria	0.9937081344189499
06e148ad8b35489ea97e51ef733e9550	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides	0.9999959047675406
06e4bf90950ed9dead32a26e0b26aa88	k__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__midas_s_84868	0.9999927007452897
06e777dc86f294846df60a1bdcfe6530	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Leadbetterella	0.9999959023018213
06f43456e63206281ba1162e4e6d66d4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Run-SP154; f__midas_f_27; g__midas_g_5853; s__midas_s_8467	0.9031700919776847
06f8906355750050f44895281f3523fb	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.99546349038125
0706c8897410dc86c4fe695f43953448	k__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Neochlamydia; s__midas_s_82383	0.9994101173354808
070f6743fd9c43985346d7912cd11526	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__midas_s_76325	0.8407771952358029
0717fa5cad93ab5cb1a3e9929e7014c1	k__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__midas_f_1334; g__midas_g_1334; s__midas_s_22378	0.8857721233297983
071b20ea2fe191bc56e1001e3c3ef244	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Competibacterales; f__Competibacteraceae; g__Ca_Competibacter; s__midas_s_198	0.9747732976556303
07246a1fc2c2fed9e54374f5ee46c333	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae	0.9999944507473406
0740074747aaa37414ce56733c3f3259	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Competibacterales; f__Competibacteraceae; g__Ca_Competibacter; s__midas_s_198	0.9858307352811059
074805110994d976b97dcfaeb0ad4352	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae	0.9937799818572498
07640d1fcdb6b920c0b4257f7c9c028e	k__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Phaselicystidaceae; g__Phaselicystis; s__midas_s_52974	0.9462796942993478
0770fd1ca9e37cef3ffdf1ba2abc344f	k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__midas_g_859	0.9999808147388521
07c181c387580192eace1408605a1b7c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__midas_g_59492; s__midas_s_76389	0.9188175411242041
07c684ece86de1b12bf432870683e62b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9994139404949822
07d3708e3046a2846a0b1cc67846a658	k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Herpetosiphonaceae; g__Herpetosiphon; s__Herpetosiphon_aurantiacus	0.9999999999488409
07d8bf1afa43126d7ab9ca4fefad8259	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999876010444728
0803dcf438801c4492629e7ca94cca2e	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta	0.9631849451010743
080c84745ca48dd0e7ef7580df83bafb	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae	0.9990256644288549
0814110fd0410b6f675526dc4d4a32fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.9999572448280142
081f8228264f0575df0146e28439e003	k__Bacteria; p__Firmicutes; c__midas_c_4; o__midas_o_7; f__midas_f_118715; g__midas_g_118715; s__midas_s_118715	0.9999928309549989
0823828b2221b4beaeefdd50d8fed560	k__Bacteria; p__Margulisbacteria; c__midas_c_25190; o__midas_o_65291; f__midas_f_65291; g__midas_g_84886; s__midas_s_84886	0.9994928580046715
082b496c934ad5588dc586bb303faaa2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Competibacterales; f__Competibacteraceae; g__Ca_Competibacter	0.9321788679293109
084030429e088059ae5059384cda46eb	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.9994819519798047
08409eb55d39ef45b31d93c3d30fd901	k__Bacteria; p__Armatimonadota; c__midas_c_216; o__midas_o_216; f__midas_f_216	0.9999714411159073
08511b3b442d76f7c9485dde8b381b03	k__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.9999970533999818
088ee4c48bc3cb0ca751d3c465b56453	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_171	0.9999999992664199
08b11eeb13a43fb517114963b350df70	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Haliscomenobacter	0.9999998363256156
08d10673b70f3d8b078a149a25d94b19	k__Bacteria; p__WPS-2; c__midas_c_206; o__midas_o_395; f__midas_f_547; g__midas_g_547; s__midas_s_1718	0.7006356958390334
08ea1c9b9d368cd6d9bfeb8857e90315	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9990053149023485
08f430e113701ebb008a1c63622e9e5e	k__Bacteria; p__Armatimonadota; c__midas_c_216; o__midas_o_216; f__midas_f_216; g__midas_g_1029; s__midas_s_74166	0.8481907055868007
08fe91d1fc29f781441a80383cb6644a	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__midas_g_10639; s__midas_s_24587	0.8374777132978166
09116b7e2b89e63e7af83a0a9f8c5371	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelotrichaceae_UCG-003; s__midas_s_14500	0.8808102198201341
092a1e06d547999a906e5d843b2d57e7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas_bullata	0.8462680727363221
092ab99df8cd76432d44a186cbced262	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ornatilinea; s__midas_s_38974	0.9552632789009181
09304de7bcdde93714df6d4800a79b4d	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999978080893699
09383f3babfd32418e7ba07634680e12	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Pannonibacter; s__Pannonibacter_phragmitetus	0.9916101056943198
0945c17acd293a5bc6d625db7f51d0ea	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_171	0.9999999993814508
094e43a918ebb6f77d4644cc89b65a3e	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__midas_g_4830; s__midas_s_4830	0.9956233250733437
09524b82b18b3d05eab6a0c597aa330e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Competibacterales; f__Competibacteraceae; g__Ca_Competibacter; s__midas_s_198	0.9750561409115309
095d063518c5d084d54aa006cf20cef4	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__midas_g_6116; s__midas_s_6414	0.9997964012284906
09627ab39adbbbc48a07456c71d0c6bb	k__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__PBS-18; g__midas_g_7754; s__midas_s_112765	0.7438610736455704
0973dc17a02cb230dc1f93877c92c56a	k__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales	0.9992522820068662
098b49f814da592396a6a3fd0961e8d4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter	0.7089236563010886
099e147c55d62e4e8282c52358ea9db5	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__midas_g_1668; s__midas_s_30548	0.717921277948469
09a221ef16a92a3128589472ceb9f558	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__SM1A07	0.941862200498541
09a4781a19669568e2550e5209a15310	k__Bacteria; p__Firmicutes; c__Bacilli; o__Izemoplasmatales; f__Izemoplasmataceae	0.9999837437532475
09c229d65172fac81816fd71e67be6b7	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__midas_o_1; f__midas_f_813; g__midas_g_113041; s__midas_s_113041	0.9973327358763691
09c76637c21761c407d6d3eca21c638f	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Aurantisolimonas; s__midas_s_13895	0.9940803527267065
09cebb8ed5b4b1ba1256b50305104072	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9927835909478356
09dba6fb5405a55fcc7ff2c5cab82a10	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__midas_s_116444	0.731989583238804
09e47256d34b485ef93fd5bcec33bb33	k__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Oikopleura	0.9999999540637425
09f3f14ff262a08e210128ea44419f8b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Thauera	0.9999463248929704
0a00c1bd8e41111d0a93ed96d89d9d76	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Thauera	0.9999680068812107
0a0ed407936f95396c14cf6f059d6915	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Schlesneriaceae; g__Schlesneria; s__Schlesneria_paludicola	0.7750645044581013
0a190f76ccbf2dffffdbaae401ed56b1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea	0.9999764810076545
0a1e46f53dd9eb1c4aae50dd21cf65ca	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__LD-RB-34; g__midas_g_33416; s__midas_s_33416	0.9999997884012484
0a20c0ecd4432c9e38a68db9217695b5	k__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium	0.999999912036315
0a25c3ac566faa3dcda460868bea4ca9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__midas_f_38514; g__midas_g_61071; s__midas_s_71030	0.9765699446553839
0a28c97ae9115ba09c964977095a4677	k__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales	0.9999681014900152
