genus,functional_category,in_prev_top10,plot_CAP1,plot_CAP2
Cephaloticoccus,,False,-0.05283852087706407,-0.10031787149821134
Chelatococcus_asaccharovorans,,False,-0.30198596654765764,0.011196643668020066
Chitinophagaceae,,False,-0.2682588864571438,-0.008104972257088389
Chitinophagales,,False,0.05651903097516054,-0.030044825334783903
Chlorobium,,False,0.09104935642945083,-0.0024250932525676193
Christensenellaceae,,False,0.04083137693790701,-0.023433244802577396
Chryseobacterium,,False,-0.2132219215599162,0.043263089881980354
Chthoniobacteraceae,,False,-0.11623149616801846,-0.0851153443018947
Cloacibacterium,,True,-0.2986459441944438,0.04220594739954331
Clostridiaceae,,False,0.0828731122626359,-0.03847037969969595
Dechlorobacter,,False,-0.019630529138809565,0.003949955948744169
Defluviimonas,,False,0.19777854694622274,0.09264967559043023
Denitratisoma,,True,-0.03690525674678314,-0.12616623754946488
Denitromonas,,False,-0.06871472935004494,0.007175911644524577
Desulfobulbus,,False,0.11177336884926178,0.024790626643247965
Desulfuromonadia,,False,-0.11037118423180557,-0.05618005541334234
Devosia,,False,0.03438893074518357,0.041620420981253056
Devosiaceae,,False,0.0860861670898963,0.043409892598188456
Dokdonella,,True,-0.03836245144380964,-0.038821705920250915
Edaphobaculum,,False,0.15789125652285346,0.10046800843838306
Elusimicrobia,,False,-0.028482699787540953,-0.07020357134695027
Exiguobacterium,,False,0.06817462652476655,0.03652816915450387
Fimbriimonadaceae,,False,0.12372497814393488,-0.03941014251182973
Flavitalea,,False,-0.2966641162328775,0.00924250290608398
Flavobacteriales,,False,0.09460255888684464,-0.07070483056035715
Flavobacterium,,False,-0.3117885264111329,0.042096564659745365
Flexifilaceae,,False,0.20069707449721075,-0.062175546835320145
Fungi,,False,0.038710892373376986,-0.03879247534981436
Fusibacter,,False,-0.12443996304350824,-0.032634567946358405
Gammaproteobacteria,,False,-0.20233864476862193,-0.038127341583478344
Gemmobacter,,True,-0.2975598033819163,0.017983678885642444
Gracilibacteria,,False,0.21120229838623109,-0.013287985802639143
Herpetosiphon,,False,0.12461064453755887,0.06603315170695807
Hoeflea,,False,0.10426443554609419,-0.02513832345067406
Holophagaceae,,False,-0.10686064614681336,0.10171104965749946
Holophagae,,True,0.09621899106675508,0.05825526011515271
Hungateiclostridiaceae,,False,0.18994636468702691,0.09041801790787028
Hydrogenedensaceae,,False,-0.0024629488686166634,-0.05044323900175812
Hydrogenophaga,,True,-0.04545681451925585,-0.027245475868843395
Hyphomicrobium,,False,0.07875170132543093,0.0588923164175124
Ignavibacteria,,True,0.2051652842570597,-0.09536454551976944
Ignavibacteriales,,False,0.11958457826169373,-0.042771981050286484
Ignavibacterium,,False,0.013695461227963137,-0.087960928679232
Inhella,,False,-0.2975118259768307,0.03807946976222434
Kapabacteriales,,False,-0.2938579030302024,0.048655959806411596
Kiritimatiellae,,False,0.03710071257280407,-0.058061180286812265
Kryptoniales,,False,0.05030669431958154,-0.02558643915748788
Lacihabitans,,False,0.13149862383896904,0.06795583477289864
Leadbetterella,,False,0.2493355295931268,0.08295279308304834
Leifsonia,,False,0.050663410162747655,0.02102138728061557
Lentimicrobiaceae,,False,0.0653019063757894,-0.057821209243806924
Lentimicrobium,,False,-0.23184390217616307,0.023613692133325655
Leptolinea,,False,0.13259541301839875,-0.05889284974171825
Leptonema,,False,-0.07754935692545412,-0.06855581783089358
Longilinea,,False,0.07174549046410314,-0.05277501571672524
Luteimonas,,False,-0.08148333089795377,0.02646427352733951
Lysobacter,,True,0.154265562283797,-0.08149151448220882
Melioribacteraceae,,False,0.04646216559813358,-0.03224060839792466
Mesorhizobium,,False,0.2043847693813237,0.05927966482957736
Methanothrix,,False,0.01736369368516108,-0.02595776777116653
Micavibrionales,,False,0.17880551779659326,0.03566898569552487
Microbacterium,,False,0.06217613966149655,0.03707671978503829
Microscillaceae,,False,-0.11212417365521903,-0.09372129294620042
Microtrichaceae,,False,0.15789148491072003,0.0676212288788797
Millisia,,False,0.1961058842634422,0.05922368171743858
Myxococcaceae,,False,0.07895380300056633,0.03812535002009578
Neochlamydia,,False,-0.0017952715580146822,-0.015588735482534075
Niabella,,False,-0.2864806554921249,0.03986451858679555
Niveibacterium,,False,-0.2733597279502819,0.006494785252264089
Novosphingobium,,False,0.1696449532455104,0.08676270193788735
Ochrobactrum,,False,0.01762952604873307,-0.018281148308226355
Oligoflexia,,False,-0.032347161857418746,-0.04211701700125422
Pannonibacter,,False,-0.2886740223726896,0.01889217821572007
Parcubacteria,,False,-0.11190073473767044,-0.07547497555643592
Patescibacteria,,False,0.06057849440772051,-0.04709791095374191
Pedomicrobium,,False,0.03200964157918318,-0.08497369208223197
Persicitalea,,False,0.22200247920412047,0.07009539062831788
Phaeodactylibacter,,False,0.2181329900291991,0.015079052641717865
Phreatobacter,,False,0.21200704562449021,0.0425261616732566
Phycisphaeraceae,,False,-0.1582057938935318,-0.021215154681011598
Pirellula,,False,0.011857779414704627,0.0286352843845346
Pirellulaceae,,False,0.22551439833130804,0.038873652233316354
Planctomycetota,,False,-0.2603007476232853,-0.024944234036152115
Planococcus,,False,-0.02193858983157456,0.004725860107537984
Pleomorphomonadaceae,,False,0.19376839308130528,0.07930358788311079
Polyangia,,False,0.08220334062189198,0.01821540484807355
Prolixibacteraceae,,False,0.03343743149186638,-0.029971333261451683
Prosthecobacter,,False,0.13076081217529475,-0.051203634407901225
Pseudofulvimonas,,False,-0.21845285182975654,-0.016715674929511776
Pseudoxanthomonas,,True,-0.22930448256596594,-0.0048539650284425305
Puniceicoccaceae,,False,-0.16024575483273915,-0.006893470610006106
Rheinheimera,,False,0.025871174162984536,-0.007860454773025063
Rhizobiales,,True,0.19269214862855594,0.07950225795962373
Rhodanobacteraceae,,False,0.04385737329971242,-0.0888314124754732
Rhodobacter,,False,0.078264124108739,-0.019878430637452427
Rhodobacteraceae,,False,0.27005725695508837,0.04809199328810736
Rhodoplanes,,True,0.25430203593512923,0.07001998711723388
Rhodospirillales,,False,0.1404295406744513,0.0689306727266356
Rhodothermaceae,,True,0.2105147969073172,0.05520610955054687
Runella,,False,-0.15386589703032458,-0.04252484861284025
Rurimicrobium,,False,0.11760696342965105,-0.006327473469681739
Sandaracinaceae,,False,-0.026571031454045217,-0.059284230594871305
Saprospiraceae,,False,0.19351245190647187,-0.06090460602951392
Sediminibacterium,,True,-0.27957965246099503,0.0562272530042479
Sericytochromatia,,False,0.00029249820112602716,-0.019157034950463878
Shinella,,False,-0.24027088848020753,-0.003566177599871855
Smithella,,False,0.004678437867952432,-0.015343756008280184
Solirubrobacterales,,False,0.11188907791911512,-0.012796484021368836
Sphingobacteriales,,False,0.13108154229613878,-0.06293849858332981
Sphingopyxis,,False,-0.27317232463558994,0.03949186089136729
Spirochaetaceae,,False,0.02014510094054503,-0.0373826848595955
Spirochaetota,,False,0.08321843044033858,0.025390029705294803
Sporomusaceae,,False,0.043141007510488195,-0.016961318395524092
Stenotrophomonas,,False,-0.28485145535295614,0.05339490108343749
Sulfuritalea,,False,0.004507508144127568,-0.09244391218880178
Sutterellaceae,,False,-0.2946005283190651,0.05491301524718411
Taibaiella,,False,-0.288829250319368,0.00010955802870934328
Terrimicrobium,,False,0.22922329864916277,0.022477789245118618
Terrimonas,,False,0.19127505434459416,-0.002431965341149596
Thermomicrobiales,,False,0.18446837788626577,-0.041257221734791
Thermomonas,,False,-0.020044277488949488,-0.055974943334200465
Turneriella,,False,0.012431665581518292,-0.04138112322598206
Vicingus,,False,0.03095787728531904,-0.06810725890764062
Victivallales,,False,0.106322356601373,0.028187098336455354
Williamwhitmaniaceae,,False,0.03230786619324586,-0.03449270952580444
Xanthobacter,,False,0.19990612574531094,0.024372012017000975
Xanthobacteraceae,,False,-0.2904632506956648,0.031023383252468156
alphaI_cluster,,True,0.2179078637331537,0.08814485978044788
Ca_Competibacter,GAOs,True,-0.12790175156629718,-0.07061738058095879
Defluviicoccus,GAOs,False,-0.23082460083475886,-0.04672718543061876
Pseudomonas,Other PHA storing potential+ function,False,0.003088203582191852,-0.012413402315450071
Rhodocyclaceae,Other PHA storing potential+ function,False,0.13538768156371295,0.010051346190136649
Azonexus,PAOs,False,0.09456854664815126,-0.057508180197870545
Ca_Accumulibacter,PAOs,True,0.25497463391581987,-0.01335634284041541
Amaricoccus,Putative GAOs,False,0.012518439252023053,-0.02282438074667558
Thauera,Putative GAOs,True,-0.3147581342734138,0.044041095502411254
Paracoccus,Putative PAOs,False,0.16726035999203281,0.015200036056997044
Zoogloea,Putative PAOs,True,-0.27608280776354505,0.04326292369613502
