genus,functional_category,in_prev_top10,plot_CAP1,plot_CAP2
Christensenellaceae,,False,0.0124265192793824,-0.015842416010342728
Chryseobacterium,,False,-0.1924508620176622,0.03955096383316562
Chthoniobacteraceae,,False,-0.1095609256658406,-0.062047552013789996
Cloacibacterium,,True,-0.2635802992762852,0.038302944231476704
Clostridiaceae,,False,0.048762137168953425,-0.031087119628539977
Dechlorobacter,,False,-0.03753732309279304,0.0031639802212545896
Defluviimonas,,False,0.18704533562728407,0.07757913313166719
Denitratisoma,,True,-0.01936138747726974,-0.11002836517714996
Denitromonas,,False,-0.06620313780246662,0.014066408533475225
Desulfobulbus,,False,0.09163035250670812,0.022245414663284172
Desulfuromonadia,,False,-0.08796898756744907,-0.04277418006615683
Devosia,,False,0.05033146991381439,0.014212325360104031
Devosiaceae,,False,0.08950664276306107,0.029403661339555173
Dokdonella,,True,-0.059964696811245555,-0.02563156454572025
Edaphobaculum,,False,0.15084728230604233,0.08564055065782744
Elusimicrobia,,False,0.0027274635596164836,-0.07234685176238567
Exiguobacterium,,False,0.06591232759857836,0.03149176545117251
Fimbriimonadaceae,,False,0.08166204134316288,-0.034747534116161743
Flavitalea,,False,-0.24019348884530917,-0.00019997779645988069
Flavobacteriales,,False,0.049617627743164555,-0.0552943815269768
Flavobacterium,,False,-0.2639358498045669,0.03250226400149001
Flexifilaceae,,False,0.1716394766374675,-0.055295561688148094
Fungi,,False,0.027992369791182668,-0.023914504508946475
Fusibacter,,False,-0.10315728220789167,-0.038032535848881194
Gammaproteobacteria,,False,-0.1795970236969647,-0.039715591378321015
Gemmobacter,,True,-0.2520752822665929,0.012117979361744366
Gracilibacteria,,False,0.1733520418043961,0.0016643217519075287
Herpetosiphon,,False,0.1324579289257275,0.047401763538814645
Hoeflea,,False,0.09630369719029802,-0.016521766644553362
Holophagaceae,,False,-0.08983163891254921,0.08705322582537846
Holophagae,,True,0.08973083271185958,0.0359909864887299
Hungateiclostridiaceae,,False,0.17994986872363375,0.0700755486261362
Hydrogenedensaceae,,False,-0.013408035494371898,-0.05252804923333855
Hydrogenophaga,,True,-0.04464697430991165,-0.013977356452188363
Hyphomicrobium,,False,0.0907740250037473,0.04570165810675781
Ignavibacteria,,True,0.16889242784596512,-0.07770399918808002
Ignavibacteriales,,False,0.08781595412246566,-0.03139282299017942
Ignavibacterium,,False,-0.0014955915120672043,-0.06880569093132126
Inhella,,False,-0.25066768819998725,0.028129091329401713
Kapabacteriales,,False,-0.267925284796784,0.04398369264879883
Kiritimatiellae,,False,0.013204812194142835,-0.04562884994081248
Kryptoniales,,False,0.01954806687822946,-0.01762175874700291
Lacihabitans,,False,0.12386051572896141,0.04267528023977614
Leadbetterella,,False,0.22396015090929128,0.0664486309680562
Leifsonia,,False,0.058804656351241026,0.013090329986524523
Lentimicrobiaceae,,False,0.026865409479843484,-0.044908816611016755
Lentimicrobium,,False,-0.20719955348708058,0.022236297105274798
Leptolinea,,False,0.08512386489809717,-0.0508072650792818
Leptonema,,False,-0.03818615757409969,-0.07304356384806007
Longilinea,,False,0.03255495886338655,-0.03216785873958316
Luteimonas,,False,-0.06803749851878649,0.02857279824526827
Lysobacter,,True,0.1286305772421234,-0.06242504165765543
Melioribacteraceae,,False,0.03730520339000573,-0.027576298963264356
