parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed,rho_partial,p_partial,n_partial,q_partial,time_robust
N_Ax-1 [mg/L],Emticicia.1,-0.5340248478825433,5.4396920266238795e-05,51,-0.6245725348941294,3.602113315799587e-05,37,0.0010233420625086,0.0009550624367148,True,-0.14587828723589583,0.3070510762568188,51,0.4460583272542481,False
N_Ax-1 [mg/L],Rhodoplanes.1,0.5339508613765597,5.4551134790094694e-05,51,0.5401813923003503,0.0005584858397014,37,0.0010257303580596,0.0094416477422522,True,0.10201617987000727,0.47625327445775717,51,0.6046946526364558,False
denitrification rate [mg NO2–N  h−1],Ca_Accumulibacter.8,0.6058118762336436,5.567505555865009e-05,38,0.6626600914744357,6.613809446075708e-05,30,0.0010452963899172,0.0015680177406319,True,0.04468801016449214,0.7899264348930451,38,0.8508228959755598,False
N_Ax-1 [mg/L],midas_g_3487.5,-0.5329948644997003,5.658018568902928e-05,51,-0.5920199437097697,0.000113531196444,37,0.0010601740470865,0.0024712140927575,True,-0.2542445694198688,0.07180241763347545,51,0.15109720954633676,False
N_Ax-1 [mg/L],Brevundimonas.12,-0.5327029412757032,5.721343649372067e-05,51,-0.6416199360965738,1.8721879007249315e-05,37,0.0010677854901171,0.0005457532127708,True,-0.14059866127558474,0.32507497476273983,51,0.4662918748411837,False
N_Ax-2 [mg/L],Terrimicrobium.3,-0.5422077902802348,5.718146247913186e-05,49,-0.5495374890876384,0.0024534430406323,28,0.0010677854901171,0.0321313964143938,True,0.08932575860235634,0.5416229439247952,49,0.6586402466245966,False
denitrification rate [mg NO2–N  h−1],Chryseobacterium.6,-0.6050732752771218,5.716950023843448e-05,38,-0.6264051509133586,0.0002129325988368,30,0.0010677854901171,0.0042567520045356,True,0.1395744222912364,0.40329267328610835,38,0.5412033830883062,False
N_Ax-1 [mg/L],Proteiniclasticum.1,-0.5324926947499922,5.767353119322245e-05,51,-0.647188774545628,1.4987438191688967e-05,37,0.0010728486592,0.0004541990205995,True,-0.177536867488508,0.21263077431372396,51,0.34110962980296106,False
denitrification rate [mg NO2–N  h−1],midas_g_56678.1,-0.604833214465665,5.766299556156611e-05,38,-0.6111791996568243,0.0003335096666627,30,0.0010728486592,0.0061862000026873,True,-0.11489577067167807,0.4921548706117623,38,0.6183323310619718,False
N_Ax-1 [mg/L],Thauera.54,-0.532466549873734,5.7730982184555995e-05,51,-0.6468528517933464,1.51918515887378e-05,37,0.0010731858718843,0.0004586213829955,True,-0.18743023956687807,0.18782419178815124,51,0.31067477566973795,False
denitrification rate [mg NO2–N  h−1],P3OB-42.1,-0.6046577291683128,5.8026180845638374e-05,38,-0.5892461204600885,0.0006122758290744,30,0.0010773202912138,0.0101450838112779,True,-0.27470069949455356,0.09510058631756071,38,0.18512663542054805,False
denitrification rate [mg NO2–N  h−1],Oikopleura.4,-0.604593153654208,5.816034744187172e-05,38,-0.5807272971437556,0.0007663596149056,30,0.0010785032392806,0.0122328934764021,True,0.09097826271524935,0.5869770521852129,38,0.6957549896539528,False
N_Ax-1 [mg/L],Mesorhizobium.22,0.5313251692495591,6.029083139548863e-05,51,0.618433844286144,4.516851924926407e-05,37,0.0011108925226519,0.0011306909615103,True,0.1359627824484676,0.34143971855397637,51,0.4835630809139709,False
N_Ax-1 [mg/L],Oikopleura.4,-0.5311268218598553,6.074615048158238e-05,51,-0.6569756104621343,1.0026306215627469e-05,37,0.0011165857789769,0.0003225488418044,True,-0.16194507965308214,0.25622383413315414,51,0.3894760441684519,False
N_Ax-1 [mg/L],Ferruginibacter.7,-0.5309742941744505,6.109842981138608e-05,51,-0.6448732569367348,1.6448909192504896e-05,37,0.0011213797178797,0.0004860199549731,True,-0.14609872677958735,0.3063127548844107,51,0.4456692223946005,False
denitrification rate [mg NO2–N  h−1],Hydrogenophaga.6,-0.6031527887854666,6.122695881835379e-05,38,-0.6088001447729908,0.000356994764445,30,0.0011226434334992,0.0065520759400718,True,0.14412083331247127,0.3879933030881995,38,0.527499521796931,False
Ax_time [minutes],ABY1.1,-0.4455734421600388,6.176507810755999e-05,75,-0.4455734421600388,6.176507810755999e-05,75,0.0011308569653513,0.0014845390344227,True,-0.16813040034151672,0.1493354897530565,75,0.2612212606425996,False
denitrification rate [mg NO2–N  h−1],AAP99.2,-0.602619523685293,6.23989508650729e-05,38,-0.6083500665930613,0.0003615983841091,30,0.001140243091937,0.0066249386191397,True,0.20663067720834138,0.21324493339025072,38,0.341538633153491,False
Ax_react_time [minutes],Pedomicrobium.5,0.4927126882078451,6.355773181820613e-05,60,0.4881262048436237,8.78816675444476e-05,59,0.0011541311098745,0.0019888141300138,True,0.44646729797032825,0.0003493391941499885,60,0.002698816519511676,True
denitrification rate [mg NO2–N  h−1],Aminobacter.3,-0.6019524847281821,6.389353335421117e-05,38,-0.5973806813305901,0.0004912582683787,30,0.0011596691714675,0.0085556950838244,True,0.17751650341091002,0.2863209348250203,38,0.4244185414637246,False
N_Ax-2 [mg/L],midas_g_23116.2,0.539063693138385,6.434540286998449e-05,49,0.6976885308744273,3.677532618572487e-05,28,0.0011673075134923,0.0009668859020464,True,0.0950411103517284,0.5159596083784596,49,0.6364686465282188,False
denitrification rate [mg NO2–N  h−1],Rhodobacteraceae.22,-0.6016182192725128,6.465462235447376e-05,38,-0.6026146020750237,0.0004250235480188,30,0.0011695337336957,0.0075662760770907,True,-0.16168793637428155,0.3321375733468328,38,0.47379509014718363,False
denitrification rate [mg NO2–N  h−1],Runella.3,-0.601381408322199,6.519877485923146e-05,38,-0.6029498151335321,0.0004210634501164,30,0.0011765486350496,0.007507914469784,True,-0.03211507597940168,0.8482070356484959,38,0.8976809671408144,False
N_Ax-2 [mg/L],Flavobacterium.2,0.538676732881047,6.528170201754205e-05,49,0.5269382459447219,0.0039639785257686,28,0.0011769161659846,0.0474557826104043,True,0.18754270706849197,0.1969141086990616,49,0.322461175508854,False
MLSS [avg],Pseudoxanthomonas.2,0.5035570182099992,6.528154705341257e-05,57,0.5103779526897706,8.055404305314479e-05,54,0.0011769161659846,0.0018605729855706,True,0.3810538195352229,0.0034516255943969724,57,0.014604005368077,True
N_Ax-2 [mg/L],Hydrogenedensaceae.3,0.5385442275561643,6.56051705355513e-05,49,0.6728297431423407,8.752665766315552e-05,28,0.0011810500198086,0.0019836424452763,True,0.2982676013106896,0.03737749977640684,49,0.09337721402300472,False
denitrification rate [mg NO2–N  h−1],midas_g_6489.3,0.6011068703689761,6.583480566251188e-05,38,0.6961362920338554,1.9384299595713875e-05,30,0.0011846171989727,0.0005640147876801,True,-0.03525663745581857,0.8335571935610682,38,0.8857107180772947,False
N_Ax-1 [mg/L],Clostridium_sensu_stricto_13.1,0.5289568840237926,6.593750517068083e-05,51,0.5458927115367295,0.0004745039935146,37,0.0011858980076705,0.0082915277217725,True,0.42267617364938087,0.002002205720062235,51,0.009910415247544229,True
denitrification rate [mg NO2–N  h−1],midas_g_37691.1,-0.6009922414823545,6.610202840705297e-05,38,-0.6035662240285572,0.0004138662221684,30,0.0011882889722003,0.0074094337468804,True,0.11214524684639568,0.5026436741319716,38,0.6275082623827529,False
Ax_time [minutes],midas_g_547.4,-0.4438060385608973,6.657951159617761e-05,75,-0.4438060385608973,6.657951159617761e-05,75,0.0011940200780773,0.0015737249138852,True,-0.21886849842244632,0.059219019679224105,75,0.1316720866456789,False
Ax_time [minutes],Terrimonas.23,-0.4438060385608973,6.657951159617761e-05,75,-0.4438060385608973,6.657951159617761e-05,75,0.0011940200780773,0.0015737249138852,True,-0.22586020386824113,0.05136582974167427,75,0.11780056413399106,False
Ax_time [minutes],Ca_Competibacter.85,-0.4437284175548213,6.679871730592849e-05,75,-0.4437284175548213,6.679871730592849e-05,75,0.0011968103517312,0.0015765301482451,True,-0.15211401883018683,0.1926375284109099,75,0.31677456675249793,False
N_Ax-2 [mg/L],Phreatobacter.5,-0.5379322690390939,6.711818588677893e-05,49,-0.5485943903569321,0.0025047302479786,28,0.0012008187085069,0.0326124404143202,True,-0.059377349809067205,0.6852794502176821,49,0.7661582548529388,False
denitrification rate [mg NO2–N  h−1],Flavitalea.4,-0.6002797080235368,6.778522604052702e-05,38,-0.6146150255841771,0.0003020015139897,30,0.0012110782857639,0.0057409572653344,True,0.09687636260333041,0.5628586779276704,38,0.6760166964939912,False
MLSS [avg],Zoogloea.11,-0.5023494795148264,6.841238654610748e-05,57,-0.5159650744975295,6.516311495397822e-05,54,0.001220491248837,0.0015538191014106,True,-0.45335057831242614,0.0003979336267433148,57,0.0029920963537569856,True
denitrification rate [mg NO2–N  h−1],Thauera.50,-0.5998397006896404,6.884392337800885e-05,38,-0.6098431414624382,0.0003465248150698,30,0.0012271035762958,0.0063823237518968,True,-0.08607922377557922,0.6073514358547885,38,0.7126160384954933,False
N_Ax-1 [mg/L],Pannonibacter.1,-0.5277712127809532,6.894293318521032e-05,51,-0.6470855151080445,1.5050004643073996e-05,37,0.0012276279512984,0.0004556548703037,True,-0.13794900915689787,0.33436676024740414,51,0.4759411254966663,False
MLSS [avg],Ca_Competibacter.49,0.5018068683108334,6.986371379869301e-05,57,0.5118264822440474,7.627230523910319e-05,54,0.0012416732317788,0.0017747456425294,True,0.38256761470605083,0.003314587870334381,57,0.014180623016307453,True
N_Ax-2 [mg/L],Pseudomonas.4,0.5367487419966102,7.01353123541918e-05,49,0.6416865922925411,0.0002328899003225,28,0.0012459117692759,0.004591341680401,True,0.3453696132548627,0.015078743779563222,49,0.04528220311850541,True
N_Ax-2 [mg/L],midas_g_547.3,0.5362710899783026,7.138773469382753e-05,49,0.6821014033936097,6.395537481681348e-05,28,0.0012643452903984,0.0015301481971809,True,0.22244165268359614,0.12448615515332564,49,0.226861910871463,False
N_Ax-1 [mg/L],Arenimonas.6,-0.5267035189831206,7.175618561470573e-05,51,-0.6284765199023228,3.111442525445545e-05,37,0.0012692299896041,0.0008396363671803,True,-0.13426911275266068,0.34754360532552225,51,0.4890435017794849,False
N_Ax-2 [mg/L],Pseudomonas.12,0.5361210729312156,7.178528685389264e-05,49,0.5379713223579395,0.0031491764741954,28,0.0012692299896041,0.0395741463500055,True,0.14775438637345176,0.3109861664889674,49,0.45080408240122566,False
N_Ax-1 [mg/L],Pseudoxanthomonas.6,-0.5266526764213192,7.189273688250487e-05,51,-0.6757147385014621,4.453770294318654e-06,37,0.0012705327502133,0.0001587465443768,True,-0.14030722412702729,0.32608893874113254,51,0.46685698351746446,False
N_Ax-2 [mg/L],Ca_Competibacter.109,0.5359483890537354,7.224541399627606e-05,49,0.5634624801581276,0.0017948141046104,28,0.0012755671992538,0.0246553676913557,True,0.04957400505493743,0.7351614133461389,49,0.8090882593809462,False
N_Ax-2 [mg/L],Defluviicoccus.3,0.5359065496286699,7.235730306394125e-05,49,0.5303932789595677,0.003691422002032,28,0.0012763448325273,0.0447911576463201,True,0.23985209317114936,0.09692428203082482,49,0.1876688271107486,False
N_Ax-2 [mg/L],Runella.5,0.5358410819949281,7.253269796483423e-05,49,0.6016030065681248,0.0007081373198025,28,0.0012776417420069,0.0114374022517642,True,0.2965977290413726,0.03850796663038309,49,0.09542225693315055,False
denitrification rate [mg NO2–N  h−1],Bryobacter.11,-0.598234465465082,7.283438290626362e-05,38,-0.6418067713450287,0.0001319689423065,30,0.0012817556860842,0.0028063307419571,True,-0.19292848046165129,0.24584318439128972,38,0.38014997900379965,False
denitrification rate [mg NO2–N  h−1],midas_g_4464.1,-0.5981115117448716,7.314849684777817e-05,38,-0.570735266631655,0.0009895433397448,30,0.0012860804644381,0.0151478850143668,True,0.09729497754725845,0.5611644535942514,38,0.674904745775748,False
denitrification rate [mg NO2–N  h−1],Ca_Sarcinithrix.1,0.5980398747918729,7.333207476870176e-05,38,0.645813683929641,0.0001160252465849,30,0.0012887058912528,0.0025063690663796,True,-0.05631681096276152,0.7369991335508443,38,0.8106578967588851,False
N_Ax-1 [mg/L],alphaI_cluster.1,0.5258472611480184,7.408789257359403e-05,51,0.5436401100466386,0.0005061786014732,37,0.0013001664916424,0.0087414444799001,True,0.038283037971853444,0.789688199975267,51,0.8508228959755598,False
peakN2O [mg/L],Leucobacter.3,-0.4887940895985476,7.414037642162182e-05,60,-0.4322851757525793,0.0009812162498595,55,0.0013004809617079,0.0150438590655309,True,-0.4368259194772843,0.0004838747964286663,60,0.003441275628030587,True
N_Ax-1 [mg/L],Defluviicoccus.13,-0.5257936353843856,7.423620684629453e-05,51,-0.5125347044687554,0.0011816500225193,37,0.0013009488973413,0.0174919691936521,True,-0.215314846879118,0.1291668625626752,51,0.23310585524599997,False
denitrification rate [mg NO2–N  h−1],Ca_Villigracilis.4,0.5976597346983705,7.431322115851039e-05,38,0.695049975827724,2.022320089379002e-05,30,0.0013016922467825,0.0005840892442307,True,0.08113215260799363,0.6282263362264286,38,0.7288609436784832,False
Ax_react_time [minutes],Ignavibacteriales.1,0.4886821508951192,7.446523244939331e-05,60,0.4865318199378044,9.340723207149202e-05,59,0.0013034609180787,0.0021028004215498,True,0.3586179138201172,0.004898182592664108,60,0.018857914988657264,True
N_Ax-1 [mg/L],Devosia.1,-0.5255305148269103,7.496787518859026e-05,51,-0.604967154303484,7.300439016124472e-05,37,0.0013096837478362,0.0017088475386549,True,-0.20410162053062544,0.15082758276653435,51,0.2629472018142236,False
denitrification rate [mg NO2–N  h−1],SM1A02.12,-0.597391329310501,7.501311565680302e-05,38,-0.6116550106335911,0.0003289799563549,30,0.0013096837478362,0.006142134113708,True,0.1536018988991027,0.3571988732495958,38,0.49696455381163995,False
Ax_time [minutes],Pseudorhodoplanes.2,-0.4408511980487071,7.541193576895524e-05,75,-0.4408511980487071,7.541193576895524e-05,75,0.00131481653536,0.0017612589555689,True,-0.10532010930160236,0.36850148404111444,75,0.5069468739951085,False
denitrification rate [mg NO2–N  h−1],Rhodobacteraceae.15,-0.5971512684990441,7.564414497487855e-05,38,-0.5740659434690218,0.0009095485905539,30,0.0013176439604999,0.0141652934912196,True,-0.07091288817861803,0.6722462816619226,38,0.7554621647883556,False
N_Ax-2 [mg/L],Mesorhizobium.3,0.5344562933121537,7.63350259287253e-05,49,0.6680494252514537,0.0001024616199774,28,0.0013284483582647,0.0022712446446724,True,0.048254045742017256,0.7419664572022455,49,0.8147569234606598,False
denitrification rate [mg NO2–N  h−1],Flavitalea.5,-0.5965781319976411,7.717016841778098e-05,38,-0.5844299279922077,0.0006956492351849,30,0.0013411212871681,0.0112880154737769,True,0.09837309975859776,0.556811976869509,38,0.6713094213175843,False
N_Ax-1 [mg/L],Gemmatimonas.2,-0.5247056913231296,7.730450548947839e-05,51,-0.6106955496283719,5.967810574750768e-05,37,0.0013418211805433,0.0014415883478309,True,-0.1472199541470307,0.30257507440266906,51,0.44186278470960566,False
denitrification rate [mg NO2–N  h−1],Hydrogenedensaceae.3,-0.5963224176163028,7.785996913496451e-05,38,-0.5951792803491606,0.0005217264344314,30,0.0013506138029981,0.0089619229695386,True,-0.18705761617849231,0.2607830285626607,38,0.3947468608914768,False
denitrification rate [mg NO2–N  h−1],midas_g_9818.1,-0.5961910252532164,7.821657043085573e-05,38,-0.6021387910982571,0.000430700989784,30,0.001356174406664,0.0076216535944017,True,0.1505380148955323,0.36698492522624776,38,0.505566645241754,False
denitrification rate [mg NO2–N  h−1],midas_g_22236.5,-0.5959305309542935,7.892792760070352e-05,38,-0.6477920769739596,0.0001088046953296,30,0.0013653624257363,0.0023815548316183,True,-0.13732080654455175,0.41100286242911754,38,0.5459714355936356,False
Propionate ppm [COD mg/L],midas_g_5467.1,0.6026243120767664,7.918921432939821e-05,37,0.8771855821059449,0.0018918256542755,9,0.0013679954954745,0.0257436023739723,True,0.4333149041114851,0.007383462524858956,37,0.02592766697677744,True
Ax_time [minutes],Prosthecobacter.6,-0.439602652088824,7.946031817321767e-05,75,-0.439602652088824,7.946031817321767e-05,75,0.0013707906791688,0.0018393744205322,True,-0.14707129869885077,0.2079790462229494,75,0.33745339893714493,False
N_Ax-1 [mg/L],midas_g_694.2,-0.5236231974425669,8.047228401509779e-05,51,-0.6090904073497154,6.317040319575216e-05,37,0.0013844397284261,0.0015148339959005,True,-0.287564545557804,0.04074145878290362,51,0.098479354358675,False
N_Ax-2 [mg/L],Ca_Epiflobacter.4,0.5330226014573259,8.046292001386468e-05,49,0.5744154863543919,0.0013899992435494,28,0.0013844397284261,0.0199353983873678,True,0.44460596517213946,0.001371439800592209,49,0.007567889095704906,True
Ax_react_time [minutes],midas_g_7101.2,-0.4866676904411821,8.053998882355472e-05,60,-0.4852970094912687,9.790407019837484e-05,59,0.0013849712429096,0.0021919051148053,True,-0.2694944970663528,0.037317010705597786,60,0.09337721402300472,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Terrimonas.22,0.7059100403964477,8.063406511010931e-05,25,0.7200444485600942,0.0036830640156131,14,0.0013859555503736,0.0447243460757729,True,0.09476200837188081,0.6523001965366187,25,0.7440830267383549,False
Ax_react_time [minutes],Ca_Competibacter.109,0.4862998370543092,8.169733042867065e-05,60,0.4855876750042612,9.68280046666102e-05,59,0.0014016698848056,0.0021709129337904,True,0.2251504066345814,0.08370092389060091,60,0.16860002051583212,False
Ax_time [minutes],midas_g_1221.1,-0.4388845109262376,8.187906525663193e-05,75,-0.4388845109262376,8.187906525663193e-05,75,0.0014026591731656,0.0018814789456699,True,-0.05253362606599267,0.6544256872022013,75,0.7447341479292701,False
Ax_time [minutes],Ca_Competibacter.32,0.4387541239985778,8.232545811430031e-05,75,0.4387541239985778,8.232545811430031e-05,75,0.001407312749455,0.0018889687777711,True,-0.6259766021511572,1.9060534190890984e-09,75,9.184032385145739e-07,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Flavitalea.4,-0.7053062816965395,8.228376911492855e-05,25,-0.8056294630834687,0.0005048544294973,14,0.001407312749455,0.0087342879402169,True,-0.151707390831669,0.4691215425846597,25,0.5981679216128023,False
N_Ax-1 [mg/L],Leadbetterella.13,-0.5229920119716078,8.237377384936049e-05,51,-0.6297778482383872,2.961901113995487e-05,37,0.001407499201218,0.0008106718179893,True,-0.12167102991176745,0.3950304402658779,51,0.5337516922659667,False
N_Ax-2 [mg/L],midas_g_3487.4,0.5321881382846549,8.295846458336072e-05,49,0.5733553330671781,0.0014253681656736,28,0.001414919415208,0.0203403539056049,True,0.30442484495109357,0.03344279825005835,49,0.08578426113621739,False
N_Ax-1 [mg/L],midas_g_171.18,0.5227139389255745,8.322446597424252e-05,51,0.6235695444221627,3.739017265372982e-05,37,0.0014188131093252,0.0009685302633051,True,0.41211630419887113,0.002656499550541265,51,0.011948182909968704,True
N_Ax-1 [mg/L],Propionivibrio.1,-0.5227002741365683,8.326647638756736e-05,51,-0.5584650554220558,0.0003280296652535,37,0.0014188864013053,0.0061393698277102,True,-0.13115807332998186,0.35892953989973114,51,0.49795154479047204,False
denitrification rate [mg NO2–N  h−1],Thauera.34,-0.5943195100178293,8.345882463808513e-05,38,-0.595882117862635,0.000511823108494,30,0.0014215202702616,0.0088159492701942,True,0.45963693208176554,0.0036943317680436533,38,0.015417595874340249,False
N_Ax-1 [mg/L],Hydrogenophaga.1,-0.5224136301452225,8.415220805202646e-05,51,-0.6092257492316706,6.28689621168764e-05,37,0.0014300934182283,0.0015087588873434,True,-0.08087164249515072,0.5726544047910428,51,0.684960034874532,False
N_Ax-2 [mg/L],Sphingopyxis.21,0.531727624988979,8.436577448771727e-05,49,0.6367498672331386,0.0002693251038404,28,0.0014324288199911,0.0052210452454014,True,0.2040081680641741,0.1597157912310515,49,0.2740767497606023,False
N_Ax-1 [mg/L],Ca_Sarcinithrix.1,0.5222340632937222,8.471145497126275e-05,51,0.5195457321095808,0.0009829746796132,37,0.001437001124118,0.0150582860802093,True,0.0937290757112638,0.5129779251469343,51,0.6341863207574978,False
N_Ax-2 [mg/L],Rhodobacter.1,-0.5310771907480855,8.639066309898068e-05,49,-0.627509636224816,0.0003512033848556,28,0.0014577025842826,0.0064609063750036,True,-0.06735257518548535,0.6456456373491501,49,0.739489479987108,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Phaeodactylibacter.3,0.7038461538461539,8.63967245966885e-05,25,0.7802197802197802,0.0009944938002309,14,0.0014577025842826,0.0152088213252286,True,0.24623660687140012,0.2354135580085577,25,0.3680672295848085,False
denitrification rate [mg NO2–N  h−1],midas_g_3100.1,-0.5932968293987567,8.645574415083419e-05,38,-0.6278379305557107,0.0002038819520615,30,0.001458044542212,0.0041045964752002,True,-0.14593891626262057,0.38197130394380874,38,0.5221953287781423,False
Ax_time [minutes],Rhodobacter.8,-0.4373102245704042,8.742163034539447e-05,75,-0.4373102245704042,8.742163034539447e-05,75,0.0014682466673581,0.0019826947631335,True,-0.10535472582716857,0.3683432245047725,75,0.5069468739951085,False
N_Ax-1 [mg/L],midas_g_20677.1,-0.5213142074321567,8.762998725347434e-05,51,-0.6321202392433033,2.7090709106789312e-05,37,0.0014705969091935,0.0007499798604091,True,-0.12207058369362297,0.3934684535528503,51,0.5323714653153263,False
denitrification rate [mg NO2–N  h−1],Paracoccus.9,-0.5928148506819999,8.790160388235895e-05,38,-0.5966555414827261,0.0005011167167814,30,0.0014731838958012,0.0086791976469164,True,0.0689338607893312,0.6809027236572978,38,0.7625789135825515,False
N_Ax-1 [mg/L],Ca_Competibacter.135,-0.5210047541499425,8.863231996184455e-05,51,-0.6318089986393727,2.7414955881094583e-05,37,0.0014808130721866,0.0007562862851067,True,-0.2581044888943519,0.06745056488411923,51,0.1450628960935752,False
denitrification rate [mg NO2–N  h−1],Desulfovibrio.24,-0.592590113081363,8.858322248780792e-05,38,-0.5950016264467566,0.0005242562019934,30,0.0014808130721866,0.0089749815407139,True,-0.04863637025756424,0.7718384332298536,38,0.8382148365285621,False
denitrification rate [mg NO2–N  h−1],midas_g_3487.3,-0.592590113081363,8.858322248780792e-05,38,-0.5878644617952562,0.0006352446532499,30,0.0014808130721866,0.0104813696969171,True,-0.10048348445047772,0.5483380630366315,38,0.6647544518044086,False
N_Ax-1 [mg/L],midas_g_15976.2,-0.5206865374467469,8.967396770765823e-05,51,-0.6151869294006768,5.081435283891e-05,37,0.0014948972241916,0.0012500729342315,True,-0.1326153122678349,0.353568265948718,51,0.49434313975796623,False
Ax_time [minutes],Bdellovibrionaceae.5,-0.436623792724634,8.994531933271898e-05,75,-0.436623792724634,8.994531933271898e-05,75,0.0014980932447514,0.0020296581915036,True,-0.21047153785932202,0.06991154348101127,75,0.1479981972201519,False
peakN2O [mg/L],Aquimonas.4,0.4834658498768742,9.114002067757224e-05,60,0.4916126171730617,0.0001380796804708,55,0.0015159784606514,0.0029199192708633,True,0.49670596297652864,5.422069557530228e-05,60,0.0007469564355478706,True
N_Ax-1 [mg/L],Lysobacter.2,0.5199004773218427,9.229523268357787e-05,51,0.5649270149620436,0.000269771473929,37,0.001533160322172,0.0052232420069506,True,0.4718900894051008,0.00047264468449364306,51,0.0034106594448808677,True
N_Ax-2 [mg/L],Ca_Sarcinithrix.2,0.5290593459234837,9.295839273084348e-05,49,0.7740308019118429,1.351439653736206e-06,28,0.0015434949366716,5.358945155384303e-05,True,0.2774867435183441,0.0535623020840824,49,0.12142432118025584,False
denitrification rate [mg NO2–N  h−1],midas_g_8315.1,-0.5911497482126216,9.306639187324474e-05,38,-0.6078485228194574,0.0003667900813206,30,0.0015446065259068,0.0067083018604676,True,0.13771874089481817,0.4096353701356359,38,0.5457503888016062,False
Ax_time [minutes],midas_g_57380.2,-0.435680892242084,9.352185768226752e-05,75,-0.435680892242084,9.352185768226752e-05,75,0.0015507976620957,0.0021028004215498,True,-0.04880557477136216,0.6775435447672692,75,0.7593681366761658,False
N_Ax-2 [mg/L],Denitratisoma.8,0.528625756041257,9.442786057391964e-05,49,0.5868295273499734,0.0010290948885227,28,0.0015608316641738,0.0155712758484678,True,0.24532338122696848,0.08931841370686203,49,0.17666393072541986,False
denitrification rate [mg NO2–N  h−1],Defluviicoccus.5,-0.5907151340491829,9.445883586243073e-05,38,-0.5972800717727623,0.0004926157959338,30,0.0015608316641738,0.0085650704297461,True,0.18021082605840316,0.2789509580820594,38,0.4154426862869874,False
N_Ax-2 [mg/L],Micrococcus.1,0.5284983967246981,9.486350383575952e-05,49,0.6678314995569233,0.0001031932962196,28,0.0015654558472896,0.0022858481138594,True,0.2630220507552683,0.06786197874665152,49,0.1454712710891224,False
N_Ax-2 [mg/L],Luteimonas.10,0.5283786576822472,9.527475457128448e-05,49,0.5751460435475305,0.0013660712916373,28,0.0015701763647589,0.0197821755002293,True,0.2318238683029713,0.10897994118974892,49,0.20505299345158107,False
denitrification rate [mg NO2–N  h−1],Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.6,-0.5901895049667939,9.616801064284956e-05,38,-0.5883402727720228,0.0006272507315637,30,0.0015807432942058,0.0103658305828386,True,0.15200124375082447,0.3622915731526364,38,0.5016968973894058,False
N_Ax-1 [mg/L],midas_g_3838.2,-0.5184310780856787,9.738401834236252e-05,51,-0.6255689796146944,3.47062104665958e-05,37,0.0015986359904587,0.0009225381334705,True,-0.11628204195319645,0.4164504420550814,51,0.5513490395487302,False
denitrification rate [mg NO2–N  h−1],Comamonadaceae.54,-0.5897093833438801,9.775357097566011e-05,38,-0.5745417544457886,0.0008985957668921,30,0.0016026048400693,0.0140225645892235,True,0.12289171671462017,0.46231374193542557,38,0.5926292029559403,False
N_Ax-2 [mg/L],Mesorhizobium.22,-0.5276215174533123,9.791311854068108e-05,49,-0.5386823304894685,0.003101999733976,28,0.0016045213785248,0.0390282084460064,True,0.03318629491941481,0.8209141581697735,49,0.8755825076309983,False
Ax_time [minutes],Ca_Competibacter.83,-0.4345042597502425,9.816935152221878e-05,75,-0.4345042597502425,9.816935152221878e-05,75,0.0016066210748253,0.0021947112472173,True,-0.2306368619010186,0.04650806250450173,75,0.10955975353985709,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],midas_g_2019.2,0.7,9.810847593144112e-05,25,0.8065934065934066,0.0004911128961691,14,0.0016066210748253,0.0085556950838244,True,0.15814540103809474,0.45023985547329226,25,0.5843033697512422,False
peakN2O [mg/L],Sphingopyxis.6,-0.4814421967720387,9.848594096550918e-05,60,-0.4293005457449154,0.001073181508058,55,0.0016111015342727,0.0161523086284776,True,-0.4281949800057141,0.0006425317298781855,60,0.004276309148175761,True
MLSS [avg],Ca_Leptovillus.9,0.4927644271651432,9.861519139423216e-05,57,0.5082051583583556,8.739127878755407e-05,54,0.0016125148093037,0.0019826947631335,True,0.3834633209234631,0.003235791746032034,57,0.013948598992742027,True
Ax_time [minutes],OLB12.4,-0.4343010965520715,9.899309991701624e-05,75,-0.4343010965520715,9.899309991701624e-05,75,0.0016165865383583,0.002208784858605,True,-0.12787726623388831,0.2742423278330915,75,0.4117815440786511,False
Ax_time [minutes],midas_g_547.1,-0.4342313576598133,9.927733393590224e-05,75,-0.4342313576598133,9.927733393590224e-05,75,0.0016198220682299,0.0022116000399385,True,-0.11316699876663501,0.3336920129881391,75,0.47532412551455827,False
denitrification rate [mg NO2–N  h−1],midas_g_2383.2,0.5892292617209663,9.936270620144826e-05,38,0.5774673833078081,0.0008337517779838,30,0.0016205122760422,0.0131745381703993,True,0.0736311429493351,0.6604240949750371,38,0.7490129344276472,False
N_Ax-2 [mg/L],midas_g_399.2,0.5271412265743034,9.962116541182844e-05,49,0.5915173261408517,0.0009157674625643,28,0.0016233202029536,0.0142096570031137,True,0.299654308855344,0.036459629420412365,49,0.09161411984465863,False
