ko	mag	iterativeID	genus	CAN_1	CAN_2	CAN_3	CAN_4	CAN_5
K00023	coasm_bin.518	Elusimicrobia.3	JADKHR01	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.519	Flexifilum.4_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.521	Kapaibacteriales.1_m	PGYR01	0.5805	0.1530	0.4195	0.7017	0.0000
K00023	coasm_bin.529	Azonexus.4_m	Azonexus	1.9146	0.4586	1.1008	1.1835	0.0000
K00023	coasm_bin.53	Saprospiraceae.13	OLB9	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.532	Paceibacteria.4_m	JALHNF01	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.535	Novosphingobium.1_m	Novosphingobium	0.0000	0.0000	0.0000	0.0000	1.2136
K00023	coasm_bin.538	Defluviicoccus.1_m	Defluviicoccus	0.7148	0.9420	1.6145	0.2700	0.3048
K00023	coasm_bin.539	Flavobacterium.2_m	Flavobacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.54	Phycisphaeraceae.34	UBA2396	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.540	Pseudohoeflea.1_m	Pseudohoeflea	0.6334	0.2782	0.9537	0.9571	0.1200
K00023	coasm_bin.542	Phycisphaeraceae.32		0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.543	Anaerolineae.2	Fen-1058	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.547	Ca_Bealeia.3		0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.548	Phnomibacter.1_m	Phnomibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.55	Competibacter.3_m	Competibacter	0.7512	0.6599	0.4524	12.4862	42.7080
K00023	coasm_bin.551	Cyclobacteriaceae.2_m	UBA2336	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.555	Mesorhizobium.9	DUSC01	6.4334	12.5990	13.0141	2.2441	2.8806
K00023	coasm_bin.556	Myxococcaceae.6	JACRCT01	0.0597	0.0786	0.0539	0.1352	2.0688
K00023	coasm_bin.558	Chiayiivirga.3_m	Chiayiivirga	0.1744	1.1488	0.0000	0.0000	0.0000
K00023	coasm_bin.561	Ca_Pacebacteria.2		0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.563	Hydrogenophaga.3_m	Hydrogenophaga	0.4373	1.5845	1.6789	0.0826	0.0621
K00023	coasm_bin.572	Villigracilaceae.2_m	UBA8950	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.578	Terrimicrobium.3	QYQL01	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.579	Flavobacteriales.7	PHOS-HE28	0.1914	0.0000	0.4323	7.4480	0.3265
K00023	coasm_bin.60	Blastopirellula.1	M30B19	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.61	Chitinophagaceae.14	UBA1930	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.70	Cephaloticoccus.1	UBA2377	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.74	Bacteroidales.2_m	JALNZU01	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.75	Xanthomonadaceae.3		0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.82	Micavibrionaceae.3_m	UBA1573	0.3559	1.6416	0.6431	0.0000	0.1012
K00023	coasm_bin.84	Chlorobium.1_m	Chlorobium	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.85	Aquimonas.3_m	Aquimonas	0.0000	0.0000	0.1575	1.0539	0.2974
K00023	coasm_bin.86	Lacipirellulaceae.1_m	GCA-2702655	0.0000	0.0000	0.0000	1.4272	0.4296
K00023	coasm_bin.88	Defluviicoccus.2_m	Defluviicoccus	3.5621	1.2801	2.6330	0.0000	0.0000
K00023	coasm_bin.92	Anaerolineaceae.2_m	Ch132	0.0000	0.0000	0.0000	0.0000	0.0000
K00023	coasm_bin.93	Micropepsaceae.1	JADZAI01	0.8219	0.4332	0.5941	1.2420	0.5607
K00362	CAN_1_bin.148	Dokdonella.1_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.174	Gracilibacteria.30	UBA5532	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.177	Pararhodobacter.1_m	Pararhodobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.180	Bdellovibrio.13	UBA2316	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.195	Ca_Falkowbacteria.7	UBA919	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.2	Ignavibacteria.5		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.210	Dokdonella.2_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.48	Paceibacteria.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.5	Micavibrionaceae.1_m	UBA1573	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.77	Thermoanaerobaculia.1_m	UBA5066	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.84	Phototrophicaceae.1_m	CFX2	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_1_bin.98	Accumulibacter.1_m	Accumulibacter	36.6846	29.2176	33.5615	106.0396	28.4459
K00362	CAN_2_bin.125	Pseudoxanthomonas_A.1_m	Pseudoxanthomonas_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_2_bin.151	Brevundimonas.1_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_2_bin.159	Pseudoxanthomonas.1_m	Pseudoxanthomonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_2_bin.173	Burkholderiaceae.1_m	JACDQM01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_2_bin.176	Thermoanaerobaculia.2_m	UBA5066	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_2_bin.23	Zoogloea.1_m	Zoogloea	15.4885	26.1589	25.9980	0.3922	0.1194
K00362	CAN_2_bin.6	Desulfobacillus.1_m	Desulfobacillus	34.9940	9.3110	12.1595	9.9145	0.1913
K00362	CAN_2_bin.66	Chthoniobacterales.1_m	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.10	Rhodobacter.13	JAAKGP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.124	Thermomonas.1_m	Thermomonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.13	Pseudoxanthomonas_A.2_m	Pseudoxanthomonas_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.203	Ancalomicrobiaceae.1_m	JAEULV01	33.8116	46.1446	47.6379	40.4467	157.4420
K00362	CAN_3_bin.205	Niabella.1_m	Niabella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.208	Azospira_A.1_m	Azospira_A	3.7355	5.4611	3.0791	1.2052	4.9142
K00362	CAN_3_bin.216	Zoogloea.2_m	Zoogloea	2.0147	9.6503	9.1069	0.1201	0.6026
K00362	CAN_3_bin.221	Ignavibacteria.31	OLB5	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.227	Kapaibacterium.1_m	Kapaibacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_3_bin.43	Luteimonas_D.1_m	Luteimonas_D	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.103	Aggregatilineales.1_m	UBA2796	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.107	Caldilinea.1_m	Caldilinea	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.11	Villigracilis.1_m	Villigracilis	0.2214	0.0000	0.0000	2.8441	1.5736
K00362	CAN_4_bin.112	Bacteroidia.1_m	2-12-FULL-35-15	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.116	Competibacter.1_m	Competibacter	8.9109	3.9140	4.5619	72.0365	18.5755
K00362	CAN_4_bin.142	Vicingus.1_m	Vicingus	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.152	Brevundimonas.2_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.154	Aquimonas.1_m	Aquimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.166	Ignavibacterium.4	UTCHB3	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.195	Azonexus.1_m	Azonexus	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.197	Ignavibacteria.13	CAIKZJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.208	Azospira_A.2_m	Azospira_A	5.8971	5.9666	5.4227	1.2332	0.0599
K00362	CAN_4_bin.220	Bosea.1	JAIUNP01	1.8875	2.9959	2.8291	1.4585	2.5120
K00362	CAN_4_bin.225	Accumulibacter.2_m	Accumulibacter	0.4786	0.2803	0.3363	0.5624	0.2116
K00362	CAN_4_bin.236	Thauera.1_m	Thauera	30.5638	75.4877	70.6950	2.9403	1.4161
K00362	CAN_4_bin.238	Phaeodactylibacter.3	UBA2329	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.25	Competibacter_A.1_m	Competibacter_A	0.5845	0.1777	0.2031	6.5555	3.8595
K00362	CAN_4_bin.35	Brevundimonas.3_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.38	Salinispiraceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.44	Mesorhizobium.22	DUSC01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.62	Anaerolineaceae.1_m	JARKPB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.64	Accumulibacter.3_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.70	Phototrophicaceae.2_m	JAIOHN01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.72	Competibacter_A.2_m	Competibacter_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.76	Dojkabacteria.1_m	Brojett037	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_4_bin.92	Flexifilum.1_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.1	Rhabdaerophilum.1_m	Rhabdaerophilum	0.2373	0.6254	0.3216	0.8068	1.7538
K00362	CAN_5_bin.100	Ignavibacteriaceae.1_m	JAEXTR01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.106	Competibacter.2_m	Competibacter	708.9908	730.0216	718.3453	264.4905	108.8262
K00362	CAN_5_bin.112	Terrimonas.22	JJ008	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.145	Bacteroidia.19	JAAFHL01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.146	Altimarinus.1_m	Altimarinus	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.147	Terrimonas.3	SpSt-398	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.149	Flavipsychrobacter.1_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.150	Paceibacteria.2_m	JAHFLJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.167	Ignavibacteria.21	OLB5	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.169	Spirochaetota.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.173	Bacteroidia.11	JAKRSD01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.177	Lysobacter.2	SCMT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.180	Anaerolineaceae.24	UBA6170	1.6743	0.0000	0.4989	3.1049	4.5744
K00362	CAN_5_bin.2	Rhodospirillales.3		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.40	Giesbergeria.1_m	Giesbergeria	27.4079	38.4083	41.6616	6.2450	0.9893
K00362	CAN_5_bin.52	Beijerinckiaceae.1_m		0.2164	0.0000	0.5866	2.2892	21.1637
K00362	CAN_5_bin.62	Caldilinea.2_m	Caldilinea	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.70	Azonexus.2_m	Azonexus	3.0651	1.3231	1.8620	26.8304	6.3693
K00362	CAN_5_bin.9	Villigracilaceae.1_m	UBA5195	0.5418	0.0000	0.0000	2.1342	2.0457
K00362	CAN_5_bin.90	Gracilibacteria.25	UBA5532	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	CAN_5_bin.97	Azospira.1	UBA1934	0.0523	0.0689	0.1417	0.0790	0.3863
K00362	coasm_bin.10	Leptovillus.1_m	Leptovillus	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.103	Phototrophicaceae.3_m	JALHNB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.105	Rhodobacter.5	JAAKGP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.108	Tabrizicola.1_m	Tabrizicola	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.110	Leptonema.1_m	Leptonema	0.2629	0.1386	0.2851	0.0000	0.0000
K00362	coasm_bin.112	Microgenomatia.1_m	UBA927	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.114	Sphingobacteriales.16	UBA2475	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.115	Phototrophicaceae.4_m	GCA-2794515	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.117	Chitinophagaceae.1_m	JAFLBI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.118	Beijerinckiaceae.2_m	GCA-013693735	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.121	Sphingobacteriales.13	UBA2475	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.125	Flavobacterium.1_m	Flavobacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.13	Bryobacter.14	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.131	Azoarcus_F.1_m	Azoarcus_F	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.132	Cyclobacteriaceae.1_m	ELB16-189	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.133	Kaistella.1_m	Kaistella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.134	Lysobacter_B.1_m	Lysobacter_B	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.135	Flavipsychrobacter.2_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.138	Hyphomicrobiaceae.1_m	JABFRJ01	0.0512	0.2699	0.0925	0.1548	0.0000
K00362	coasm_bin.139	Planctomycetota.15	UBA2386	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.142	Sphingobacteriales.30	OLB10	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.147	Holophaga.1_m	Holophaga	0.0604	0.0796	0.2183	0.0913	0.1717
K00362	coasm_bin.15	Sulfuritalea.1_m	Sulfuritalea	0.6754	0.2738	0.4224	0.3533	0.0000
K00362	coasm_bin.150	Ignavibacterium.5	JAGUXE01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.153	Phycisphaeraceae.20	JAFEBO01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.156	Saprospiraceae.3	M3007	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.157	Gammaproteobacteria.1_m	SHZI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.161	Planctomycetota.9	UBA2392	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.171	Inhella.1_m	Inhella	0.0000	0.9596	0.5639	0.0000	0.0000
K00362	coasm_bin.178	Ancalomicrobiaceae.2_m	CALBKH01	0.0719	0.1895	0.2598	0.3259	1.8395
K00362	coasm_bin.181	Anaerolineae.1_m	JAAEKA01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.183	Gemmatimonas.3	JAABRT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.185	Accumulibacter.4_m	Accumulibacter	23.2363	14.6435	13.9309	46.3191	121.3412
K00362	coasm_bin.188	Bacteroidales.13	UBA5072	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.196	Beijerinckiaceae.3_m	JAIUNP01	0.6303	0.1384	0.4745	0.1587	0.2986
K00362	coasm_bin.2	Ottowia.1_m	Ottowia	1.2267	0.8980	0.6157	1.3387	0.5424
K00362	coasm_bin.201	Prosthecobacter.1_m	Prosthecobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.202	Albidovulum.1_m	Albidovulum	0.0530	0.0699	0.0000	0.0801	0.3317
K00362	coasm_bin.203	Fuscibacter.1_m	Fuscibacter	1.6253	1.2850	1.9088	1.1051	0.6468
K00362	coasm_bin.206	Oligoflexia.6	JAIEMT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.207	Treponematales.1_m	UBA5200	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.208	Niveibacterium.1_m	Niveibacterium	1.3926	2.1182	2.3389	0.4131	0.0531
K00362	coasm_bin.209	Herpetosiphon.1_m	Herpetosiphon	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.213	Flavipsychrobacter.3_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.214	Desulfobacillus.2_m	Desulfobacillus	2.3874	1.5483	1.8483	0.7698	0.1183
K00362	coasm_bin.215	Chiayiivirga.1_m	Chiayiivirga	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.218	Micropepsaceae.1_m	JADZAI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.219	Paracoccus.1_m	Paracoccus	0.2124	0.2799	0.1439	0.2809	0.0604
K00362	coasm_bin.22	Leptolinea.1_m	Leptolinea	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.221	Microgenomatia.2_m	1-14-0-10-56-10	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.222	Zoogloea.3_m	Zoogloea	0.9098	3.6256	2.7468	0.0396	0.0000
K00362	coasm_bin.223	Rhodocyclaceae.1_m	UBA1934	0.0523	0.0689	0.0000	0.2369	0.0297
K00362	coasm_bin.226	Arenimonas.1_m	Arenimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.231	Bryobacter.8	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.233	Gammaproteobacteria.7	SHZI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.237	Holophaga.2_m	Holophaga	0.0000	1.0292	0.9072	0.6744	0.0000
K00362	coasm_bin.238	Rhodothermaceae.5	BA12	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.24	Absconditicoccaceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.240	Villigracilis.2_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.246	Sulfuricystis.1_m	Sulfuricystis	0.0000	0.0000	0.0000	0.3421	0.0965
K00362	coasm_bin.248	Neotabrizicola.1_m	Neotabrizicola	0.0000	0.1572	0.1078	0.0000	0.2035
K00362	coasm_bin.249	Giesbergeria.2_m	Giesbergeria	0.3167	0.3477	0.5245	0.1994	0.0000
K00362	coasm_bin.25	Paceibacteria.3_m	UBA9973	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.250	Accumulibacter.5_m	Accumulibacter	6.9898	2.7090	3.8075	23.1429	0.8766
K00362	coasm_bin.251	Competibacter_A.3_m	Competibacter_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.255	Hydrogenophaga.1_m	Hydrogenophaga	0.1562	0.3431	0.2353	0.1180	0.0000
K00362	coasm_bin.256	Azonexus.3_m	Azonexus	0.2104	0.6237	0.8077	0.5562	0.0299
K00362	coasm_bin.258	Sandaracinus.1	JAEUKH01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.259	Mariniflexile.1_m	Mariniflexile	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.260	Ca_Sarcinithrix.1	JAAEKA01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.261	Flexifilum.2_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.262	Phreatobacter.1_m	Phreatobacter	0.3850	0.6341	0.2609	0.2909	0.1368
K00362	coasm_bin.265	Rhodocyclaceae.20		0.0530	0.0698	0.0479	0.0800	0.2108
K00362	coasm_bin.268	Flavipsychrobacter.4_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.27	Phycisphaeraceae.31		0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.271	Casimicrobium.1_m	Casimicrobium	0.2093	0.3448	0.7565	0.0000	0.0000
K00362	coasm_bin.277	Dokdonella.3_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.278	Kiritimatiellia.1_m	CALMUP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.279	Xinfangfangia.1_m	Xinfangfangia	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.28	Rhodanobacteraceae.5	JADKFD01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.280	Mesorhizobium_A.1_m	Mesorhizobium_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.286	Sphingobacteriales.9	UBA2475	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.289	Phreatobacter.2_m	Phreatobacter	0.0000	0.1861	0.2551	0.6401	0.7225
K00362	coasm_bin.290	Xanthobacteraceae.4	SCUB01	0.1631	0.4299	0.4422	0.1233	0.1855
K00362	coasm_bin.293	Verrucomicrobiales.2	Arctic95D-9	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.298	Bacteroidales.1_m	CAIVAT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.305	Hydrogenedensaceae.8	JAEUWI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.31	Rhodobacteraceae.1	JAAKGP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.312	Flavobacteriales.1_m	PHOS-HE28	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.313	Phototrophicaceae.5_m	JACKCG01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.314	Spirosomataceae.1_m	SCN-52-12	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.315	Villigracilis.3_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.318	Thermoanaerobaculia.3_m	UBA5066	0.2423	0.3193	0.2736	0.0000	0.0000
K00362	coasm_bin.320	Thermomicrobiales.1_m	JADLGF01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.321	Dokdonella.4_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.322	Flavipsychrobacter.5_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.324	Chthoniobacterales.2_m	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.325	Flexifilum.3_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.335	Inhella.2_m	Inhella	0.5164	0.2722	0.2799	0.0000	0.0000
K00362	coasm_bin.336	Micavibrionaceae.2_m	UBA1573	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.337	Ignavibacteria.7	UBA9002	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.338	Pseudorhodobacter.1	JAAKGP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.340	Mesorhizobium_A.2_m	Mesorhizobium_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.347	Accumulibacter.6_m	Accumulibacter	0.7451	0.2606	0.1787	4.3674	0.0277
K00362	coasm_bin.348	Myxococcaceae.11	JAEUJQ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.350	Phycisphaeraceae.13	JAFLCM01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.358	Phycisphaeraceae.22	JABWBB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.362	Runella.1_m	Runella	0.2734	0.0000	0.6092	0.2066	0.0830
K00362	coasm_bin.364	Sediminibacterium.1_m	Sediminibacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.365	Ca_Competibacter.109	JARSSO01	0.0735	0.0000	0.0000	0.1666	1.4207
K00362	coasm_bin.367	Luteimonas_D.2_m	Luteimonas_D	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.373	Leadbetterella.1_m	Leadbetterella	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.383	Ca_Pacebacteria.9	UBA1364	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.385	Microgenomatia.3_m	UBA924	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.386	alphaI_cluster.1	GCA-013693735	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.388	Absconditicoccaceae.2_m	JAGOPC01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.389	Phototrophicaceae.6_m	JANWYT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.392	Gemmobacter.1_m	Gemmobacter	0.4774	0.9086	0.7188	0.0401	0.0302
K00362	coasm_bin.393	Ignavibacteriaceae.2_m	IGN3	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.394	Chelatococcus.1_m	Chelatococcus	0.4845	0.4469	0.3064	0.0732	0.2203
K00362	coasm_bin.395	Chiayiivirga.2_m	Chiayiivirga	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.399	Bosea.1_m	Bosea	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.40	Flavipsychrobacter.6_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.400	Sphingobacteriales.53	2-12-FULL-35-15	0.0000	0.0000	0.0000	0.0000	0.0000
K00362	coasm_bin.407	Ca_Pacebacteria.8	1-14-0-10-56-10	0.0000	0.0000	0.0000	0.0000	0.0000
